"setting","dataset","method_id","family","method_label","mrts_k","quantile","baseline_brier","mrts_brier","delta_brier","baseline_quant","mrts_quant","delta_quant"
4,17,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00557865313636364,0.00487251308181818,-0.000706140054545455,0.29197171879813,0.282354034355669,-0.00961768444246164
4,18,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0347330440590909,0.03591319345,0.00118014939090909,1.71612141976666,1.71740933541732,0.00128791565065822
4,18,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.03333570605,0.0343365854136364,0.00100087936363637,1.59849266858743,1.59897579732115,0.000483128733722582
4,18,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0304212980772727,0.0313157051363636,0.000894407059090909,1.4738824801205,1.47440466905164,0.000522188931138201
4,18,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0271752732045455,0.0284779973590909,0.00130272415454546,1.34234021698867,1.34278365165103,0.000443434662360964
4,18,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0233862762227273,0.0248029705636364,0.00141669434090909,1.20310154425317,1.20428734044517,0.00118579619199544
4,18,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0191345065954545,0.0205049041590909,0.00137039756363636,1.05462458412778,1.05677588720207,0.00215130307429612
4,18,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.01176431685,0.0136300450818182,0.00186572823181818,0.900134608895617,0.901212519038247,0.00107791014262981
4,18,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00987361951818182,0.0112454997681818,0.00137188025,0.732530285656444,0.733264020842368,0.000733735185924123
4,18,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00644026849545455,0.00733977056818182,0.000899502072727273,0.548286879437725,0.5536106950991,0.00532381566137474
4,18,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00390519413636364,0.00582852663181818,0.00192333249545455,0.313799109557239,0.320721223900512,0.006922114343273
4,18,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00292009420454545,0.00389801079545455,0.000977916590909091,0.172478977196191,0.18246818372927,0.00998920653307925
4,19,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0321744196727273,0.0325545728318182,0.000380153159090908,1.46032240716964,1.45995831514795,-0.000364092021688522
4,19,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0296484751136364,0.0295604875636364,-8.79875500000016e-05,1.3487342881475,1.34889859115514,0.000164303007636812
4,19,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0268317802545455,0.0268786862090909,4.69059545454564e-05,1.23233763430636,1.23211062461945,-0.000227009686907254
4,19,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0251942345136364,0.0250055395227273,-0.000188694990909087,1.10939422434348,1.10926216762228,-0.000132056721199758
4,19,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0230872756954545,0.0228299210136364,-0.000257354681818183,0.980107705417646,0.979978358812258,-0.000129346605388214
4,19,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0203553554454545,0.0203117267227273,-4.36287227272708e-05,0.84370620477495,0.844766006362471,0.00105980158752139
4,19,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0182641181,0.0184851664136364,0.000221048313636361,0.700302367307755,0.700941565747487,0.000639198439731925
4,19,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.0151572974363636,0.0154966205681818,0.000339323131818182,0.547227070805455,0.547425158110288,0.000198087304833172
4,19,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.0107750877636364,0.0108826630136364,0.00010757525,0.380808418052273,0.381063044511415,0.000254626459141871
4,19,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00679679324545455,0.00664751966363636,-0.000149273581818181,0.201290106582786,0.20118483460632,-0.000105271976466231
4,19,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00559116079090909,0.00543406659090909,-0.0001570942,0.106209591438913,0.10530008278306,-0.000909508655852515
4,20,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0257614385636364,0.0264481515181818,0.000686712954545456,1.85594792335528,1.85901231509232,0.00306439173703765
4,20,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.02435074955,0.0250258839954545,0.000675134445454542,1.75645444236747,1.75983917811609,0.00338473574861697
4,20,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0229457625681818,0.0229086810727273,-3.70814954545468e-05,1.64633366385437,1.64934645389913,0.00301279004475918
4,20,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0217831759636364,0.0216576822590909,-0.000125493704545454,1.5262067863242,1.52713012149458,0.000923335170378126
4,20,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0206591801590909,0.0206068129363636,-5.23672227272717e-05,1.39405369860374,1.39424066303165,0.000186964427910219
4,20,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.01591321585,0.0166016187181818,0.000688402868181819,1.25283730667019,1.25110059026141,-0.00173671640877093
4,20,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0119468814045455,0.0127380122636364,0.000791130859090909,1.09841205137031,1.0972765530593,-0.00113549831100745
4,20,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00799495802727273,0.00858535170909091,0.000590393681818182,0.922776174347231,0.924188396182751,0.00141222183552026
4,20,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00560377531818182,0.00654707455909091,0.000943299240909091,0.702498903687147,0.707424478622461,0.00492557493531409
4,20,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00529855321818182,0.00753732679090909,0.00223877357272727,0.396738165382847,0.413217505851549,0.0164793404687018
4,20,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00366463943636364,0.00396247545454545,0.000297836018181818,0.216783628781318,0.240083775235432,0.0233001464541141
4,21,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0332749345363636,0.03412270805,0.000847773513636366,1.50018908339699,1.50110316609202,0.000914082695035789
4,21,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0327720204454545,0.0337432576590909,0.000971237213636358,1.37844041917064,1.37923129399811,0.000790874827472532
4,21,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0323559857454545,0.0333305691590909,0.000974583413636362,1.25208795937373,1.25239008462607,0.000302125252337859
4,21,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0319521126909091,0.0328573980181818,0.000905285327272728,1.12155412948588,1.12160409098965,4.99615037719003e-05
4,21,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0307626841727273,0.0313391884590909,0.000576504286363636,0.986183031856959,0.987057159744066,0.00087412788710739
4,21,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0274440592909091,0.0272398414,-0.000204217890909093,0.844899472571963,0.847280487416487,0.00238101484452402
4,21,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0266204097909091,0.0262296607727273,-0.000390749018181816,0.697933546956516,0.699662731254494,0.00172918429797775
4,21,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.0212078801363636,0.0206245911090909,-0.00058328902727273,0.543455678142047,0.543849789317591,0.000394111175543221
4,21,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.0178519917409091,0.0172072996545455,-0.000644692086363637,0.377908038841857,0.377012329169788,-0.000895709672069034
4,21,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.0106876858772727,0.0102755419409091,-0.000412143936363636,0.200061952729764,0.199837435710001,-0.000224517019763115
4,21,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00513192585454545,0.00498050827272727,-0.000151417581818181,0.105149963426764,0.103783090249674,-0.00136687317709057
4,22,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0336168830545455,0.0332791727318182,-0.000337710322727267,1.51787537506896,1.51762952485515,-0.000245850213814292
4,22,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0321192277636364,0.0313470331181818,-0.000772194645454548,1.399948159068,1.39954014052609,-0.000408018541908861
4,22,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0303935454454545,0.0296927792181818,-0.000700766227272727,1.27696933982592,1.27660194934601,-0.000367390479906193
4,22,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0287812761727273,0.0284466533909091,-0.000334622781818179,1.14753244440287,1.14648307616891,-0.00104936823396695
4,22,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.02804153105,0.0282927425909091,0.000251211540909093,1.01037794808604,1.00961435202659,-0.00076359605944698
4,22,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0251020679454545,0.0261138013954545,0.00101173345,0.865917719475925,0.866506916836968,0.00058919736104257
4,22,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0210962979818182,0.02294719375,0.00185089576818182,0.714936556296831,0.716547461476345,0.00161090517951368
4,22,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.0166594588363636,0.0182938084409091,0.00163434960454546,0.557416287380398,0.558904763194205,0.00148847581380729
4,22,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.0149014119909091,0.0159732179590909,0.00107180596818182,0.388966002633651,0.389458569669457,0.000492567035805525
4,22,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00854898508181818,0.00853651487272727,-1.24702090909083e-05,0.206359957480916,0.205930105365977,-0.000429852114938789
4,22,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00642258408181818,0.00655014743181818,0.00012756335,0.107721243169888,0.108415615073987,0.000694371904099086
4,23,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0293263443318182,0.0293340950136364,7.75068181818259e-06,1.46906225756175,1.46957345041547,0.000511192853720921
4,23,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0268322659318182,0.0270612094772727,0.000228943545454545,1.36628641980157,1.36676190001953,0.000475480217957625
4,23,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0256102494227273,0.0257657137272727,0.000155464304545456,1.25804996569266,1.25818298541199,0.000133019719333882
4,23,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0223965059227273,0.0225094496727273,0.00011294375,1.14157657149959,1.14244103925177,0.000864467752183851
4,23,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0221176634818182,0.0225156672272727,0.000398003745454546,1.0159389732706,1.01631622552203,0.000377252251436921
4,23,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0201787829772727,0.0208680499681818,0.000689266990909092,0.881977652476878,0.882024171029145,4.65185522672273e-05
4,23,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0189313008727273,0.0189082226727273,-2.3078200000002e-05,0.73601621661445,0.735697491340566,-0.000318725273884324
4,23,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.0153668252318182,0.0159496021727273,0.000582776940909092,0.578246219638642,0.579476817571119,0.0012305979324766
4,23,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.0134280151863636,0.0150061051909091,0.00157809000454546,0.405531191828858,0.407176535936225,0.00164534410736772
4,23,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00713662258636364,0.00766929637727273,0.000532673790909092,0.218409189890779,0.219471292274103,0.00106210238332427
4,23,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00488483984090909,0.00498146240454545,9.66225636363635e-05,0.116284581952061,0.116158454976905,-0.000126126975156043
4,24,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.029668851,0.0302346069227273,0.000565755922727274,1.68820713802787,1.69178935716396,0.00358221913609102
4,24,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0287756303090909,0.0294413378681818,0.00066570755909091,1.58595554256876,1.58871953720598,0.00276399463721666
4,24,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0256275707681818,0.0264042748227273,0.000776704054545455,1.47551304081553,1.47698608437035,0.00147304355481581
4,24,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0238847194954545,0.0250552678590909,0.00117054836363636,1.3558652293935,1.35566916047343,-0.000196068920071513
4,24,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0201032422727273,0.0209670643863636,0.000863822113636364,1.2242790458648,1.22272853791675,-0.00155050794805334
4,24,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0187867928090909,0.0189853153954545,0.000198522586363638,1.08265836194128,1.07898747289583,-0.00367088904544399
4,24,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0146176853136364,0.0148648641545455,0.000247178840909091,0.926797351162257,0.924246846131843,-0.00255050503041365
4,24,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.0108249266227273,0.0109057675863636,8.08409636363638e-05,0.761136750789216,0.759778182563544,-0.00135856822567193
4,24,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.0028189294,0.00291994362272727,0.000101014222727273,0.584523636002766,0.583330793044585,-0.00119284295818078
4,24,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00287023199545455,0.00295704822727273,8.68162318181818e-05,0.329737432824674,0.337355672142566,0.00761823931789157
4,24,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00453774007727273,0.00455040472727273,1.26646499999999e-05,0.19027168640257,0.191583252068985,0.00131156566641527
4,25,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0319003464090909,0.0285701788545455,-0.00333016755454546,2.05874009103391,2.05969263870525,0.000952547671344561
4,25,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0281871475181818,0.02528379575,-0.00290335176818182,1.94736029704587,1.94828360850662,0.000923311460750531
4,25,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0249344374045455,0.0224880574090909,-0.00244637999545454,1.83114457919291,1.83090234992434,-0.000242229268569316
4,25,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0195496183272727,0.0176254544090909,-0.00192416391818182,1.70678466120224,1.70875838252976,0.00197372132751794
4,25,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.01575985885,0.0145897671954545,-0.00117009165454545,1.57248009358137,1.57470753534313,0.00222744176176426
4,25,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0101998700545455,0.00970325945,-0.000496610604545455,1.42403099247039,1.42706904919379,0.00303805672339896
4,25,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.00698084301363636,0.00597286622272727,-0.00100797679090909,1.24839066299148,1.24898811007384,0.000597447082356206
4,25,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00802031245,0.00753693253181818,-0.000483379918181817,1.0367916273326,1.02559244143612,-0.0111991858964817
4,25,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00873777752727273,0.00689009572727273,-0.0018476818,0.748659960748741,0.740653503373299,-0.00800645737544148
4,25,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00651541853636364,0.00615191157727273,-0.000363506959090909,0.406257010678863,0.401813975919496,-0.00444303475936769
4,25,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00242257588181818,0.00237702945909091,-4.55464227272729e-05,0.217253477008709,0.212090024474271,-0.00516345253443787
4,26,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0267522467,0.0284957409636364,0.00174349426363636,1.74443732173568,1.74300920030697,-0.00142812142870619
4,26,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0254131255363636,0.0270978305636364,0.00168470502727273,1.6308322406292,1.63086648614746,3.42455182615886e-05
4,26,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0232392043409091,0.0247137835590909,0.00147457921818182,1.5098807021173,1.5098091135251,-7.15885922004666e-05
4,26,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0223164749045455,0.0232043433272727,0.000887868422727273,1.38059134214759,1.3799489387062,-0.00064240344138522
4,26,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0209557663909091,0.0214483267863636,0.000492560395454547,1.24335041219571,1.24317692584161,-0.000173486354101637
4,26,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0180980026636364,0.0187646276454545,0.000666624981818183,1.09832665779648,1.09799830999261,-0.000328347803876472
4,26,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0119926193772727,0.0129697902636364,0.000977170886363638,0.943320880645419,0.944346079118795,0.00102519847337623
4,26,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00715740272727273,0.00758849004545455,0.000431087318181818,0.778177805357456,0.778130671002757,-4.71343546989411e-05
4,26,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00148314326363636,0.00137305822272727,-0.000110085040909091,0.592892552280537,0.591107883786344,-0.00178466849419345
4,26,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00421719389545455,0.00306995023181818,-0.00114724366363636,0.326266636140558,0.321271721172569,-0.00499491496798921
4,26,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00265698701363636,0.00237731770454545,-0.000279669309090909,0.175675978562177,0.172663917156585,-0.00301206140559207
4,27,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0345350479272727,0.0406218808409091,0.00608683291363636,2.60130714812038,2.68568715282603,0.08438000470565
4,27,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0328411343363636,0.0385020759454545,0.00566094160909091,2.47309000753519,2.56724965194217,0.0941596444069881
4,27,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0310994896136364,0.0369755644045455,0.00587607479090909,2.34080391613942,2.43971603157674,0.0989121154373267
4,27,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.0278477703681818,0.0344721401136364,0.00662436974545454,2.20182086663596,2.30534691062311,0.103526043987153
4,27,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0228943017681818,0.0290901452363636,0.00619584346818182,2.05510633853108,2.16465321782264,0.109546879291559
4,27,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0191604085363636,0.0240345508909091,0.00487414235454545,1.8992007648131,2.01787573690787,0.118674972094767
4,27,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.0130644488590909,0.0165543939772727,0.00348994511818182,1.72939899300252,1.90042441286576,0.17102541986324
4,27,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00701366842272727,0.00935435837272727,0.00234068995,1.54179056404143,1.93189036836505,0.390099804323623
4,27,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,5.11476363636364e-06,0.000399380427272727,0.000394265663636364,1.30283380516796,1.38861547614853,0.0857816709805708
4,27,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.005950067,0.00520159315454545,-0.000748473845454545,0.712130753481756,1.72344327155406,1.01131251807231
4,27,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00366480225454545,0.00321509647272727,-0.000449705781818182,0.385089460211529,2.67650120820847,2.29141174799695
4,28,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.9,0.0206370928318182,0.0222558794318182,0.0016187866,1.91895820466912,1.92352196188534,0.00456375721622471
4,28,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.91,0.0177377341818182,0.0197585368818182,0.0020208027,1.80795902544975,1.81314821793427,0.00518919248452021
4,28,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.92,0.0165013429136364,0.0184365666136364,0.0019352237,1.69113393265583,1.69604937588705,0.00491544323122328
4,28,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.93,0.01437428055,0.0160415986045455,0.00166731805454546,1.56530986605053,1.56723454265676,0.00192467660622508
4,28,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.94,0.0127473516454545,0.0139951816181818,0.00124782997272727,1.42687231495209,1.42721772695896,0.000345412006874213
4,28,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.95,0.0102891225136364,0.0115822556045455,0.00129313309090909,1.27225280249174,1.27172793265814,-0.000524869833604669
4,28,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.96,0.00901563133636364,0.00976922201818182,0.000753590681818182,1.1002656440952,1.10088583709928,0.000620193004079672
4,28,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.97,0.00607997548181818,0.00696458116818182,0.000884605686363636,0.903308148358577,0.907094019502472,0.00378587114389517
4,28,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.98,0.00460192451818182,0.00386887215909091,-0.000733052359090909,0.674947847205969,0.671416165727169,-0.00353168147879912
4,28,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.99,0.00376139117727273,0.00386443150909091,0.000103040331818182,0.370372502522718,0.371546455836742,0.00117395331402353
4,28,5,"t_k5_thresh_q80","t, K=5, q(0.80)",20,0.995,0.00406292723636364,0.00391395675909091,-0.000148970477272727,0.202329122597529,0.201816332564755,-0.000512790032774074
