"setting","dataset","method_id","method_key","family","baseline_label","proposal_label","prop_k","quantile","band","baseline_brier","prop_brier","delta_brier","improve_brier_pct","baseline_quant","prop_quant","delta_quant","improve_quant_pct"
4,3,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.99,"tail",0.00514125541363636,0.007386885,0.00224562958636364,-43.6786233262689,0.193933023686706,0.203863024554438,0.00993000086773185,-5.12032488276649
4,3,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.995,"tail",0.00325472336363636,0.0042734425,0.00101871913636364,-31.299714984854,0.103389542573309,0.110966177388376,0.00757663481506744,-7.32824096759613
4,3,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.9,"bulk",0.0383468333909091,0.0618716670454545,0.0235248336545455,-61.3475261822336,1.28892197790353,1.35442787031218,0.0655058924086511,-5.08222324792681
4,3,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.91,"bulk",0.0343461375136364,0.0554923336363636,0.0211461961227273,-61.5679015270106,1.19283498037718,1.25324913348443,0.0604141531072446,-5.06475364162621
4,3,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.92,"bulk",0.0305803670772727,0.0490964105681818,0.0185160434909091,-60.5487940812528,1.09231210811129,1.14586977270721,0.0535576645959188,-4.9031466554486
4,3,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.93,"bulk",0.0283609147681818,0.04363650125,0.0152755864818182,-53.8614025911319,0.98596743031616,1.03180372724739,0.0458362969312267,-4.64886521824852
4,3,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.94,"bulk",0.0233282897,0.0370705253409091,0.0137422356409091,-58.9080289109625,0.874099577764184,0.913042135573277,0.0389425578090929,-4.45516263818616
4,3,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.95,"bulk",0.0222274194136364,0.0328119681818182,0.0105845487681818,-47.6193325514354,0.756261299972299,0.787916944798736,0.0316556448264369,-4.18580784546246
4,3,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.96,"other",0.0177527856454545,0.0252340123863636,0.00748122674090909,-42.1411427497554,0.632692093862803,0.655421640880368,0.0227295470175654,-3.59251320477132
4,3,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.97,"other",0.0128038694772727,0.0183080381818182,0.00550416870454545,-42.9883225091878,0.500397932135281,0.514047243018283,0.0136493108830015,-2.72769130454988
4,3,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.98,"tail",0.00876458578181818,0.0119670113636364,0.00320242558181818,-36.5382422117597,0.357385703844307,0.3621561895005,0.0047704856561927,-1.33482833948807
4,3,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.99,"tail",0.00535815947272727,0.00721117215909091,0.00185301268636364,-34.5830073889246,0.193796804642131,0.201774654567478,0.0079778499253462,-4.11660550341799
4,3,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.995,"tail",0.00336035594090909,0.00416596886363636,0.000805612922727273,-23.9740353966588,0.103730157756372,0.110850292219742,0.00712013446336965,-6.86409296715086
4,3,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.9,"bulk",0.0383003670590909,0.0453934394318182,0.00709307237272727,-18.5195937203001,1.29062390657677,1.29481585699037,0.00419195041359743,-0.324800307218552
4,3,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.91,"bulk",0.0344298438681818,0.0414342814772727,0.0070044376090909,-20.3440876348673,1.19451280718725,1.19990673300454,0.00539392581728304,-0.451558642555222
4,3,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.92,"bulk",0.0307273104545455,0.0369238364772727,0.00619652602272728,-20.1661841894484,1.09398905139228,1.09966455895182,0.0056755075595345,-0.518790160862348
4,3,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.93,"bulk",0.0288236249727273,0.0344356444318182,0.00561201945909091,-19.4702070416228,0.987545321630438,0.993718552084302,0.00617323045386464,-0.625108571591695
4,3,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.94,"bulk",0.0237966066,0.0294464106818182,0.00564980408181818,-23.7420577512854,0.875852290531711,0.880989003593628,0.00513671306191688,-0.586481661057082
4,3,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.95,"bulk",0.0227300625136364,0.0276685421590909,0.00493847964545454,-21.7266434814767,0.758919039325691,0.763178429183973,0.00425938985828211,-0.561244301113678
4,3,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.96,"other",0.0182806278363636,0.0214863555681818,0.00320572773181818,-17.5362014943567,0.635336095486686,0.638496032103296,0.00315993661661007,-0.497364566417318
4,3,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.97,"other",0.0129150127727273,0.01587174625,0.00295673347727273,-22.8937712203931,0.502131853198317,0.5050175027867,0.00288564958838267,-0.574679652366722
4,3,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.98,"tail",0.00901656945454546,0.0116064768181818,0.00258990736363636,-28.7238663961129,0.35912303867928,0.362690877029136,0.0035678383498558,-0.993486344673672
4,3,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.99,"tail",0.00529327161363636,0.00706434806818182,0.00177107645454545,-33.4590133251969,0.195234415149002,0.201613905459588,0.00637949031058613,-3.26760540948548
4,3,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.995,"tail",0.00348637926818182,0.00414061977272727,0.000654240504545454,-18.7656148175367,0.104450920119013,0.107301744592351,0.00285082447333823,-2.72934357121024
4,3,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.9,"bulk",0.0385526122590909,0.0610810175,0.0225284052409091,-58.4354831509421,1.28894821614883,1.35641258930772,0.0674643731588884,-5.23406389129123
4,3,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.91,"bulk",0.0343568628590909,0.0550251098863636,0.0206682470272727,-60.1575502165031,1.19251371925129,1.25538554360596,0.062871824354672,-5.27220973140214
4,3,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.92,"bulk",0.0305684546772727,0.0487567652272727,0.01818831055,-59.5002617633884,1.09177875171153,1.14820305601263,0.0564243043010999,-5.16810793511469
4,3,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.93,"bulk",0.0283410041863636,0.0434631881818182,0.0151221839954545,-53.357968179302,0.985691835046723,1.03430808515301,0.0486162501062903,-4.93219568000032
4,3,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.94,"bulk",0.0233215971863636,0.0368109954545455,0.0134893982681818,-57.8407994975113,0.873941954172906,0.915231036001338,0.0412890818284324,-4.72446500952208
4,3,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.95,"bulk",0.0224501158181818,0.03261522,0.0101651041818182,-45.2786269083998,0.756276829317681,0.789812226855748,0.0335353975380671,-4.43427541847646
4,3,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.96,"other",0.0180822762045455,0.0253032868181818,0.00722101061363636,-39.9341904301914,0.632055595860775,0.657721789580201,0.0256661937194266,-4.06074938462853
4,3,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.97,"other",0.0127569793227273,0.0179936697727273,0.00523669045,-41.0496114912606,0.499717393125531,0.51470990410183,0.0149925109762994,-3.00019794838984
4,3,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.98,"tail",0.00882198603181818,0.01170159625,0.00287961021818182,-32.6412919698121,0.356114989186956,0.361343282919178,0.00522829373222233,-1.46814761831818
4,3,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.99,"tail",0.00524637561818182,0.00693553545454545,0.00168915983636364,-32.1967003374614,0.193812360869127,0.200288476469157,0.0064761156000295,-3.34143579438802
4,3,5,"5","t_k5_thresh_q80","t, K=5, q(0.80)","t, K=5, q(0.80) + prop(k=4)",4,0.995,"tail",0.00334270100909091,0.00395527465909091,0.00061257365,-18.3257087108308,0.103540395654994,0.109888635550464,0.00634823989547,-6.13117214330811
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.9,"bulk",0.0337628858590909,0.0669233252525253,0.0331604393934343,-98.2156547038933,1.84103271871628,1.86457814500199,0.0235454262857089,-1.27892492329668
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.91,"bulk",0.0305990109636364,0.0602925508080808,0.0296935398444444,-97.0408484108589,1.72878599892921,1.75624413709338,0.0274581381641614,-1.58829017479136
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.92,"bulk",0.0262769353727273,0.0548852027777778,0.0286082674050505,-108.872161076831,1.61002927796467,1.64118848226444,0.0311592042997699,-1.93531911041767
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.93,"bulk",0.0254780251272727,0.0521958616666667,0.0267178365393939,-104.86619903202,1.48319213076926,1.51766358982842,0.0344714590591604,-2.32413982949611
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.94,"bulk",0.0226687324545455,0.0480099527272727,0.0253412202727273,-111.789312982279,1.34869729105773,1.38320990406243,0.034512613004694,-2.55895916997261
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.95,"bulk",0.0204411740409091,0.0406862468181818,0.0202450727772727,-99.0406555746558,1.19818064878369,1.2337099469757,0.0355292981920083,-2.96527057318738
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.96,"other",0.0193592356545455,0.0330535713131313,0.0136943356585859,-70.7379976304513,1.02772436586479,1.06832963894868,0.0406052730838879,-3.95098865343336
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.97,"other",0.0139996817772727,0.025578798030303,0.0115791162530303,-82.7098532470074,0.828233597014462,0.885447972412182,0.0572143753977195,-6.90799982081872
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.98,"tail",0.00795296951818182,0.0184206135858586,0.0104676440676768,-131.619315825944,0.599029833526843,0.679698072095869,0.0806682385690258,-13.4664809754272
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.99,"tail",0.00459491733636364,0.00998695484848485,0.00539203751212121,-117.347867598167,0.332788108402925,0.434698432412058,0.101910324009133,-30.6231867773785
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=4)",4,0.995,"tail",0.00321253681818182,0.00360774464646465,0.000395207828282828,-12.3020482145478,0.187998867750359,0.281753533356721,0.0937546656063613,-49.8698033282076
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.9,"bulk",0.0337628858590909,0.0574569151515152,0.0236940292924242,-70.1777371499316,1.84103271871628,1.86165062267005,0.0206179039537693,-1.11990969764762
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.91,"bulk",0.0305990109636364,0.0512280494444444,0.0206290384808081,-67.4173374601012,1.72878599892921,1.75212963953328,0.0233436406040619,-1.35029093355225
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.92,"bulk",0.0262769353727273,0.0458285824242424,0.0195516470515152,-74.4061161401939,1.61002927796467,1.63526225781349,0.0252329798488191,-1.56723732879675
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.93,"bulk",0.0254780251272727,0.0435274993434343,0.0180494742161616,-70.8433017315801,1.48319213076926,1.50848900430663,0.0252968735373713,-1.70556956260623
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.94,"bulk",0.0226687324545455,0.038842193989899,0.0161734615353535,-71.3470043717001,1.34869729105773,1.36948353657681,0.0207862455190739,-1.54120911022013
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.95,"bulk",0.0204411740409091,0.0337594434343434,0.0133182693934343,-65.1541313956839,1.19818064878369,1.21634673351016,0.0181660847264733,-1.51613905172933
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.96,"other",0.0193592356545455,0.0280850092424242,0.00872577358787879,-45.0729240739937,1.02772436586479,1.04898465141133,0.0212602855465376,-2.06867582911181
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.97,"other",0.0139996817772727,0.0217707090909091,0.00777102731363636,-55.5085996758295,0.828233597014462,0.863900703498151,0.0356671064836888,-4.30640662395949
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.98,"tail",0.00795296951818182,0.016141266010101,0.00818829649191919,-102.958982468113,0.599029833526843,0.652895787886076,0.053865954359233,-8.99219894309642
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.99,"tail",0.00459491733636364,0.00930200994949495,0.00470709261313131,-102.441290420612,0.332788108402925,0.40412245514758,0.0713343467446552,-21.4353653100749
5,1,1,"1","gaussian","Gaussian","Gaussian + prop(k=8)",8,0.995,"tail",0.00321253681818182,0.00359765353535354,0.000385116717171717,-11.9879316243815,0.187998867750359,0.254824507675835,0.066825639925476,-35.5457672299456
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.9,"bulk",0.0332285232090909,0.0608643298484848,0.0276358066393939,-83.1689282893954,1.84116354699656,1.85996174486485,0.0187981978682883,-1.02099554919786
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.91,"bulk",0.0303654394636364,0.0551837452525253,0.0248183057888889,-81.7320816931026,1.72854536179863,1.75156063423335,0.0230152724347188,-1.33148212036336
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.92,"bulk",0.0259242943227273,0.0499704187878788,0.0240461244651515,-92.7551746088255,1.60899189131126,1.63527254576714,0.026280654455888,-1.63336152269049
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.93,"bulk",0.0251207548,0.0473557438888889,0.0222349890888889,-88.5124243515521,1.48233409711412,1.50858343957751,0.0262493424633896,-1.77081148672847
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.94,"bulk",0.0226042064136364,0.0430281885353535,0.0204239821217172,-90.3547850695438,1.34786237668855,1.37027141531589,0.0224090386273341,-1.66256132784038
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.95,"bulk",0.0200805576045455,0.0361668734848485,0.016086315880303,-80.1089103056666,1.19702773250402,1.21845541227012,0.0214276797660946,-1.7900737956397
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.96,"other",0.0188272447227273,0.0295689825757576,0.0107417378530303,-57.0542212162539,1.02580901896566,1.05019548507936,0.0243864661136972,-2.37729106128219
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.97,"other",0.0137103603954545,0.0230743351515152,0.00936397475606061,-68.2985310813936,0.827936270737413,0.864460628264406,0.0365243575269937,-4.41149383327086
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.98,"tail",0.00780320735909091,0.0161060462626263,0.00830283890353535,-106.402899749452,0.59959374421084,0.645017836174513,0.0454240919636728,-7.57581152275998
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.99,"tail",0.00455655577727273,0.00776486606060606,0.00320831028333333,-70.4108638225346,0.333718397007086,0.371024959323014,0.0373065623159273,-11.1790547511036
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=4)",4,0.995,"tail",0.0029560484,0.00333595196969697,0.00037990356969697,-12.8517371263938,0.184968790089851,0.206053625533603,0.0210848354437519,-11.3991314067144
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=8)",8,0.9,"bulk",0.0332285232090909,0.0513504805555556,0.0181219573464646,-54.5373540449932,1.84116354699656,1.85747045615907,0.0163069091625105,-0.885684989207588
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=8)",8,0.91,"bulk",0.0303654394636364,0.0458934666666667,0.0155280272030303,-51.1371726453215,1.72854536179863,1.74703755498933,0.0184921931907003,-1.06981243300774
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=8)",8,0.92,"bulk",0.0259242943227273,0.0405916312121212,0.0146673368893939,-56.5775743277818,1.60899189131126,1.62794957115304,0.0189576798417803,-1.17823339844992
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=8)",8,0.93,"bulk",0.0251207548,0.0384832941414141,0.0133625393414141,-53.1932238812113,1.48233409711412,1.49852081894957,0.0161867218354423,-1.09197527513908
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=8)",8,0.94,"bulk",0.0226042064136364,0.0335431732323232,0.0109389668186869,-48.3935008312778,1.34786237668855,1.3581781835963,0.010315806907744,-0.765345712303956
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=8)",8,0.95,"bulk",0.0200805576045455,0.0291385939393939,0.00905803633484848,-45.1084900789712,1.19702773250402,1.20644350946942,0.00941577696539908,-0.786596392859047
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=8)",8,0.96,"other",0.0188272447227273,0.0246598840909091,0.00583263936818182,-30.979781981274,1.02580901896566,1.03829950569534,0.0124904867296722,-1.21762301741766
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=8)",8,0.97,"other",0.0137103603954545,0.0193862635858586,0.00567590319040404,-41.3986432645913,0.827936270737413,0.849454420643604,0.0215181499061911,-2.5990104150197
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=8)",8,0.98,"tail",0.00780320735909091,0.0140004988888889,0.00619729152979798,-79.4197980985088,0.59959374421084,0.633410160281299,0.0338164160704585,-5.63988807371001
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=8)",8,0.99,"tail",0.00455655577727273,0.00768359717171717,0.00312704139444444,-68.6273042029148,0.333718397007086,0.371692394501724,0.037973997494638,-11.3790542670717
5,1,2,"2","skew_t_k1_thresh0","Skew-t, K=1","Skew-t, K=1 + prop(k=8)",8,0.995,"tail",0.0029560484,0.00343506747474747,0.000479019074747475,-16.2047101376106,0.184968790089851,0.211038238812939,0.0260694487230883,-14.0939715886257
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.9,"bulk",0.0309840213727273,0.0556949029292929,0.0247108815565657,-79.7536293281693,1.84105822079873,1.85930695275052,0.018248731951785,-0.991208846392045
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.91,"bulk",0.0287838571045455,0.0500758588888889,0.0212920017843434,-73.9720243433986,1.72794103181931,1.74801429187927,0.0200732600599578,-1.16168663688848
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.92,"bulk",0.0244965162454545,0.0446297084343434,0.0201331921888889,-82.1879812915222,1.60774201603025,1.62689592743109,0.019153911400845,-1.19135478266213
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.93,"bulk",0.0238624317863636,0.0424028582828283,0.0185404264964646,-77.6971377538299,1.48170712754867,1.49655877632853,0.0148516487798591,-1.00233362610799
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.94,"bulk",0.0214023738636364,0.037893594949495,0.0164912210858586,-77.0532333979921,1.34638596393428,1.35615225214045,0.00976628820617065,-0.725370619404893
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.95,"bulk",0.0191984148090909,0.0321739518181818,0.0129755370090909,-67.5865020009188,1.19566065659875,1.20403849215715,0.00837783555840232,-0.700686730149207
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.96,"other",0.0182210782136364,0.0272620192424242,0.00904094102878788,-49.6180353477753,1.0255080717267,1.03212841469326,0.00662034296656433,-0.645567124149237
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.97,"other",0.0136990869363636,0.0210468984343434,0.0073478114979798,-53.6372353289864,0.829965076087122,0.837380633574538,0.00741555748741618,-0.893478256022156
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.98,"tail",0.00769878356363636,0.0140922850505051,0.00639350148686869,-83.0456062834016,0.603050226742667,0.60817015308963,0.0051199263469629,-0.84900496176211
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.99,"tail",0.00494778583636364,0.00624327691919192,0.00129549108282828,-26.1832489455607,0.340175477617844,0.33914269765108,-0.0010327799667636,0.303602121468565
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=4)",4,0.995,"tail",0.00300658542727273,0.00322600671717172,0.00021942128989899,-7.29802279717782,0.189100309835848,0.190758466375602,0.0016581565397534,-0.87686611470536
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=8)",8,0.9,"bulk",0.0309840213727273,0.0479300236363636,0.0169460022636364,-54.6927142212488,1.84105822079873,1.85603645022531,0.0149782294265741,-0.813566309710505
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=8)",8,0.91,"bulk",0.0287838571045455,0.0431542516666667,0.0143703945621212,-49.9251872670389,1.72794103181931,1.74188590070112,0.0139448688818122,-0.807022266675965
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=8)",8,0.92,"bulk",0.0244965162454545,0.0381021606565657,0.0136056444111111,-55.5411401147121,1.60774201603025,1.61947830960906,0.0117362935788166,-0.729986121019291
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=8)",8,0.93,"bulk",0.0238624317863636,0.0360994086868687,0.012236976900505,-51.2813489004836,1.48170712754867,1.49114121903317,0.00943409148450525,-0.636704198090278
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=8)",8,0.94,"bulk",0.0214023738636364,0.0308830917171717,0.00948071785353535,-44.297506033401,1.34638596393428,1.35283570426917,0.00644974033489087,-0.479040966532661
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=8)",8,0.95,"bulk",0.0191984148090909,0.0270920451515152,0.00789363034242424,-41.1160526580894,1.19566065659875,1.19971418027668,0.00405352367792844,-0.339019575124211
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=8)",8,0.96,"other",0.0182210782136364,0.0237750786363636,0.00555400042272727,-30.4811842505058,1.0255080717267,1.02740632925587,0.00189825752917505,-0.185104104151893
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=8)",8,0.97,"other",0.0136990869363636,0.0184027679292929,0.00470368099292929,-34.3357262770818,0.829965076087122,0.835391018454266,0.00542594236714455,-0.653755504114126
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=8)",8,0.98,"tail",0.00769878356363636,0.0122764532828283,0.00457766971919192,-59.45964945441,0.603050226742667,0.613086085760339,0.0100358590176713,-1.66418294407737
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=8)",8,0.99,"tail",0.00494778583636364,0.00620910338383838,0.00126131754747475,-25.4925655472944,0.340175477617844,0.351936077984354,0.0117606003665103,-3.45721580193452
5,1,3,"3","t_k1_thresh_q80","t, K=1, q(0.80)","t, K=1, q(0.80) + prop(k=8)",8,0.995,"tail",0.00300658542727273,0.00343372515151515,0.000427139724242424,-14.2068048480459,0.189100309835848,0.197954983544055,0.00885467370820694,-4.68252734006274
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.9,"bulk",0.0287454030272727,0.0371740656565657,0.00842866262929293,-29.321775802886,1.8390386427343,1.8434989470971,0.00446030436280553,-0.242534564481686
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.91,"bulk",0.0263944166363636,0.0329089091414141,0.00651449250505051,-24.6813278535411,1.72677479804419,1.73401249529859,0.0072376972543966,-0.419145406951403
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.92,"bulk",0.0220587318136364,0.0282112958585859,0.00615256404494949,-27.8917396382057,1.60706205213866,1.61576830347935,0.00870625134069414,-0.54174954408935
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.93,"bulk",0.0211844123636364,0.0261521931313131,0.00496778076767677,-23.4501702591671,1.48190904539549,1.48663704833486,0.00472800293936948,-0.31904811932015
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.94,"bulk",0.0181360638909091,0.0220612945454545,0.00392523065454545,-21.6432334940826,1.3441027110152,1.34555756976035,0.00145485874515061,-0.108240146621813
5,1,4,"4","skew_t_k5_thresh0","Skew-t, K=5","Skew-t, K=5 + prop(k=4)",4,0.95,"bulk",0.0166383507727273,0.0189212091414141,0.00228285836868687,-13.7204606386158,1.1906390627747,1.19365221323212,0.00301315045741801,-0.25307001522326
