"score","method","prop_k","dataset","quantile","value"
"quant",1,40,29,0.99,NA
"quant",1,40,29,0.995,NA
"quant",1,40,30,0.9,NA
"quant",1,40,30,0.91,NA
"quant",1,40,30,0.92,NA
"quant",1,40,30,0.93,NA
"quant",1,40,30,0.94,NA
"quant",1,40,30,0.95,NA
"quant",1,40,30,0.96,NA
"quant",1,40,30,0.97,NA
"quant",1,40,30,0.98,NA
"quant",1,40,30,0.99,NA
"quant",1,40,30,0.995,NA
"quant",1,40,31,0.9,NA
"quant",1,40,31,0.91,NA
"quant",1,40,31,0.92,NA
"quant",1,40,31,0.93,NA
"quant",1,40,31,0.94,NA
"quant",1,40,31,0.95,NA
"quant",1,40,31,0.96,NA
"quant",1,40,31,0.97,NA
"quant",1,40,31,0.98,NA
"quant",1,40,31,0.99,NA
"quant",1,40,31,0.995,NA
"quant",1,40,32,0.9,NA
"quant",1,40,32,0.91,NA
"quant",1,40,32,0.92,NA
"quant",1,40,32,0.93,NA
"quant",1,40,32,0.94,NA
"quant",1,40,32,0.95,NA
"quant",1,40,32,0.96,NA
"quant",1,40,32,0.97,NA
"quant",1,40,32,0.98,NA
"quant",1,40,32,0.99,NA
"quant",1,40,32,0.995,NA
"quant",1,40,33,0.9,NA
"quant",1,40,33,0.91,NA
"quant",1,40,33,0.92,NA
"quant",1,40,33,0.93,NA
"quant",1,40,33,0.94,NA
"quant",1,40,33,0.95,NA
"quant",1,40,33,0.96,NA
"quant",1,40,33,0.97,NA
"quant",1,40,33,0.98,NA
"quant",1,40,33,0.99,NA
"quant",1,40,33,0.995,NA
"quant",1,40,34,0.9,NA
"quant",1,40,34,0.91,NA
"quant",1,40,34,0.92,NA
"quant",1,40,34,0.93,NA
"quant",1,40,34,0.94,NA
"quant",1,40,34,0.95,NA
"quant",1,40,34,0.96,NA
"quant",1,40,34,0.97,NA
"quant",1,40,34,0.98,NA
"quant",1,40,34,0.99,NA
"quant",1,40,34,0.995,NA
"quant",1,40,35,0.9,NA
"quant",1,40,35,0.91,NA
"quant",1,40,35,0.92,NA
"quant",1,40,35,0.93,NA
"quant",1,40,35,0.94,NA
"quant",1,40,35,0.95,NA
"quant",1,40,35,0.96,NA
"quant",1,40,35,0.97,NA
"quant",1,40,35,0.98,NA
"quant",1,40,35,0.99,NA
"quant",1,40,35,0.995,NA
"quant",1,40,36,0.9,NA
"quant",1,40,36,0.91,NA
"quant",1,40,36,0.92,NA
"quant",1,40,36,0.93,NA
"quant",1,40,36,0.94,NA
"quant",1,40,36,0.95,NA
"quant",1,40,36,0.96,NA
"quant",1,40,36,0.97,NA
"quant",1,40,36,0.98,NA
"quant",1,40,36,0.99,NA
"quant",1,40,36,0.995,NA
"quant",1,40,37,0.9,NA
"quant",1,40,37,0.91,NA
"quant",1,40,37,0.92,NA
"quant",1,40,37,0.93,NA
"quant",1,40,37,0.94,NA
"quant",1,40,37,0.95,NA
"quant",1,40,37,0.96,NA
"quant",1,40,37,0.97,NA
"quant",1,40,37,0.98,NA
"quant",1,40,37,0.99,NA
"quant",1,40,37,0.995,NA
"quant",1,40,38,0.9,NA
"quant",1,40,38,0.91,NA
"quant",1,40,38,0.92,NA
"quant",1,40,38,0.93,NA
"quant",1,40,38,0.94,NA
"quant",1,40,38,0.95,NA
"quant",1,40,38,0.96,NA
"quant",1,40,38,0.97,NA
"quant",1,40,38,0.98,NA
"quant",1,40,38,0.99,NA
"quant",1,40,38,0.995,NA
"quant",1,40,39,0.9,NA
"quant",1,40,39,0.91,NA
"quant",1,40,39,0.92,NA
"quant",1,40,39,0.93,NA
"quant",1,40,39,0.94,NA
"quant",1,40,39,0.95,NA
"quant",1,40,39,0.96,NA
"quant",1,40,39,0.97,NA
"quant",1,40,39,0.98,NA
"quant",1,40,39,0.99,NA
"quant",1,40,39,0.995,NA
"quant",1,40,40,0.9,NA
"quant",1,40,40,0.91,NA
"quant",1,40,40,0.92,NA
"quant",1,40,40,0.93,NA
"quant",1,40,40,0.94,NA
"quant",1,40,40,0.95,NA
"quant",1,40,40,0.96,NA
"quant",1,40,40,0.97,NA
"quant",1,40,40,0.98,NA
"quant",1,40,40,0.99,NA
"quant",1,40,40,0.995,NA
"quant",1,40,41,0.9,NA
"quant",1,40,41,0.91,NA
"quant",1,40,41,0.92,NA
"quant",1,40,41,0.93,NA
"quant",1,40,41,0.94,NA
"quant",1,40,41,0.95,NA
"quant",1,40,41,0.96,NA
"quant",1,40,41,0.97,NA
"quant",1,40,41,0.98,NA
"quant",1,40,41,0.99,NA
"quant",1,40,41,0.995,NA
"quant",1,40,42,0.9,NA
"quant",1,40,42,0.91,NA
"quant",1,40,42,0.92,NA
"quant",1,40,42,0.93,NA
"quant",1,40,42,0.94,NA
"quant",1,40,42,0.95,NA
"quant",1,40,42,0.96,NA
"quant",1,40,42,0.97,NA
"quant",1,40,42,0.98,NA
"quant",1,40,42,0.99,NA
"quant",1,40,42,0.995,NA
"quant",1,40,43,0.9,NA
"quant",1,40,43,0.91,NA
"quant",1,40,43,0.92,NA
"quant",1,40,43,0.93,NA
"quant",1,40,43,0.94,NA
"quant",1,40,43,0.95,NA
"quant",1,40,43,0.96,NA
"quant",1,40,43,0.97,NA
"quant",1,40,43,0.98,NA
"quant",1,40,43,0.99,NA
"quant",1,40,43,0.995,NA
"quant",1,40,44,0.9,NA
"quant",1,40,44,0.91,NA
"quant",1,40,44,0.92,NA
"quant",1,40,44,0.93,NA
"quant",1,40,44,0.94,NA
"quant",1,40,44,0.95,NA
"quant",1,40,44,0.96,NA
"quant",1,40,44,0.97,NA
"quant",1,40,44,0.98,NA
"quant",1,40,44,0.99,NA
"quant",1,40,44,0.995,NA
"quant",1,40,45,0.9,NA
"quant",1,40,45,0.91,NA
"quant",1,40,45,0.92,NA
"quant",1,40,45,0.93,NA
"quant",1,40,45,0.94,NA
"quant",1,40,45,0.95,NA
"quant",1,40,45,0.96,NA
"quant",1,40,45,0.97,NA
"quant",1,40,45,0.98,NA
"quant",1,40,45,0.99,NA
"quant",1,40,45,0.995,NA
"quant",1,40,46,0.9,NA
"quant",1,40,46,0.91,NA
"quant",1,40,46,0.92,NA
"quant",1,40,46,0.93,NA
"quant",1,40,46,0.94,NA
"quant",1,40,46,0.95,NA
"quant",1,40,46,0.96,NA
"quant",1,40,46,0.97,NA
"quant",1,40,46,0.98,NA
"quant",1,40,46,0.99,NA
"quant",1,40,46,0.995,NA
"quant",1,40,47,0.9,NA
"quant",1,40,47,0.91,NA
"quant",1,40,47,0.92,NA
"quant",1,40,47,0.93,NA
"quant",1,40,47,0.94,NA
"quant",1,40,47,0.95,NA
"quant",1,40,47,0.96,NA
"quant",1,40,47,0.97,NA
"quant",1,40,47,0.98,NA
"quant",1,40,47,0.99,NA
"quant",1,40,47,0.995,NA
"quant",1,40,48,0.9,NA
"quant",1,40,48,0.91,NA
"quant",1,40,48,0.92,NA
"quant",1,40,48,0.93,NA
"quant",1,40,48,0.94,NA
"quant",1,40,48,0.95,NA
"quant",1,40,48,0.96,NA
"quant",1,40,48,0.97,NA
"quant",1,40,48,0.98,NA
"quant",1,40,48,0.99,NA
"quant",1,40,48,0.995,NA
"quant",1,40,49,0.9,NA
"quant",1,40,49,0.91,NA
"quant",1,40,49,0.92,NA
"quant",1,40,49,0.93,NA
"quant",1,40,49,0.94,NA
"quant",1,40,49,0.95,NA
"quant",1,40,49,0.96,NA
"quant",1,40,49,0.97,NA
"quant",1,40,49,0.98,NA
"quant",1,40,49,0.99,NA
"quant",1,40,49,0.995,NA
"quant",1,40,50,0.9,NA
"quant",1,40,50,0.91,NA
"quant",1,40,50,0.92,NA
"quant",1,40,50,0.93,NA
"quant",1,40,50,0.94,NA
"quant",1,40,50,0.95,NA
"quant",1,40,50,0.96,NA
"quant",1,40,50,0.97,NA
"quant",1,40,50,0.98,NA
"quant",1,40,50,0.99,NA
"quant",1,40,50,0.995,NA
"quant",2,40,1,0.9,2.09057056020621
"quant",2,40,1,0.91,1.96035377372149
"quant",2,40,1,0.92,1.81726884822886
"quant",2,40,1,0.93,1.66377188507254
"quant",2,40,1,0.94,1.49904535707637
"quant",2,40,1,0.95,1.3243625050967
"quant",2,40,1,0.96,1.131667231185
"quant",2,40,1,0.97,0.920303377180739
"quant",2,40,1,0.98,0.68918996456955
"quant",2,40,1,0.99,0.378589682448374
"quant",2,40,1,0.995,0.19793666632438
"quant",2,40,2,0.9,3.80780149529228
"quant",2,40,2,0.91,3.66367395235394
"quant",2,40,2,0.92,3.50735917933739
"quant",2,40,2,0.93,3.33572327263357
"quant",2,40,2,0.94,3.14236333480448
"quant",2,40,2,0.95,2.92204365692508
"quant",2,40,2,0.96,2.66154221990112
"quant",2,40,2,0.97,2.33370086107639
"quant",2,40,2,0.98,1.93487361969799
"quant",2,40,2,0.99,1.46686870799401
"quant",2,40,2,0.995,0.863725597470078
"quant",2,40,3,0.9,2.82147109066304
"quant",2,40,3,0.91,2.66906047770736
"quant",2,40,3,0.92,2.50183762651287
"quant",2,40,3,0.93,2.31862090957484
"quant",2,40,3,0.94,2.11848413649805
"quant",2,40,3,0.95,1.89257116378925
"quant",2,40,3,0.96,1.63125294652819
"quant",2,40,3,0.97,1.33903325154761
"quant",2,40,3,0.98,0.997577134463839
"quant",2,40,3,0.99,0.552192759268119
"quant",2,40,3,0.995,0.299439769458819
"quant",2,40,4,0.9,4.09907210786914
"quant",2,40,4,0.91,3.96106168391844
"quant",2,40,4,0.92,3.81312040609816
"quant",2,40,4,0.93,3.65114775713029
"quant",2,40,4,0.94,3.47587050915332
"quant",2,40,4,0.95,3.28624160151849
"quant",2,40,4,0.96,3.08120156196169
"quant",2,40,4,0.97,2.84937980684475
"quant",2,40,4,0.98,2.56089648243562
"quant",2,40,4,0.99,2.03356367068421
"quant",2,40,4,0.995,1.1725524414321
"quant",2,40,5,0.9,1.98746662653964
"quant",2,40,5,0.91,1.86299236571005
"quant",2,40,5,0.92,1.72735160175411
"quant",2,40,5,0.93,1.57855323152269
"quant",2,40,5,0.94,1.4154849434188
"quant",2,40,5,0.95,1.23890660420591
"quant",2,40,5,0.96,1.04205455305063
"quant",2,40,5,0.97,0.824962776573533
"quant",2,40,5,0.98,0.588791520332801
"quant",2,40,5,0.99,0.322939405555412
"quant",2,40,5,0.995,0.17809999585644
"quant",2,40,6,0.9,1.22834218414985
"quant",2,40,6,0.91,1.13533588679945
"quant",2,40,6,0.92,1.03684091712274
"quant",2,40,6,0.93,0.932929532391651
"quant",2,40,6,0.94,0.823830695751148
"quant",2,40,6,0.95,0.708328955290679
"quant",2,40,6,0.96,0.586708397495703
"quant",2,40,6,0.97,0.458871584600326
"quant",2,40,6,0.98,0.321304243123725
"quant",2,40,6,0.99,0.174189748981221
"quant",2,40,6,0.995,0.0926833120882651
"quant",2,40,7,0.9,2.9971592715339
"quant",2,40,7,0.91,2.81806092732128
"quant",2,40,7,0.92,2.62115215285312
"quant",2,40,7,0.93,2.40496342868449
"quant",2,40,7,0.94,2.16004181616402
"quant",2,40,7,0.95,1.89441645077385
"quant",2,40,7,0.96,1.61074493149228
"quant",2,40,7,0.97,1.29628908672999
"quant",2,40,7,0.98,0.944790001720642
"quant",2,40,7,0.99,0.519169324113358
"quant",2,40,7,0.995,0.286831212410458
"quant",2,40,8,0.9,2.65156145647146
"quant",2,40,8,0.91,2.52664580918168
"quant",2,40,8,0.92,2.38670281848011
"quant",2,40,8,0.93,2.22985297292119
"quant",2,40,8,0.94,2.0524622831573
"quant",2,40,8,0.95,1.85107827512203
"quant",2,40,8,0.96,1.61263041124781
"quant",2,40,8,0.97,1.32958590111819
"quant",2,40,8,0.98,0.974082052505022
"quant",2,40,8,0.99,0.523549683952193
"quant",2,40,8,0.995,0.271722614020314
"quant",2,40,9,0.9,2.88064839025037
"quant",2,40,9,0.91,2.77137237438482
"quant",2,40,9,0.92,2.64789778582018
"quant",2,40,9,0.93,2.5071222994617
"quant",2,40,9,0.94,2.34559922437699
"quant",2,40,9,0.95,2.15558150761487
"quant",2,40,9,0.96,1.9154167530603
"quant",2,40,9,0.97,1.55404616738638
"quant",2,40,9,0.98,0.893174487307488
"quant",2,40,9,0.99,0.420632786438963
"quant",2,40,9,0.995,0.2876522727716
"quant",2,40,10,0.9,1.90534507762092
"quant",2,40,10,0.91,1.76937465261337
"quant",2,40,10,0.92,1.62294293317931
"quant",2,40,10,0.93,1.4655048553593
"quant",2,40,10,0.94,1.2965913410736
"quant",2,40,10,0.95,1.11668039559577
"quant",2,40,10,0.96,0.924395732010588
"quant",2,40,10,0.97,0.719964145577816
"quant",2,40,10,0.98,0.499126906240298
"quant",2,40,10,0.99,0.265530208712487
"quant",2,40,10,0.995,0.139748581397055
"quant",2,40,11,0.9,NA
"quant",2,40,11,0.91,NA
"quant",2,40,11,0.92,NA
"quant",2,40,11,0.93,NA
"quant",2,40,11,0.94,NA
"quant",2,40,11,0.95,NA
"quant",2,40,11,0.96,NA
"quant",2,40,11,0.97,NA
"quant",2,40,11,0.98,NA
"quant",2,40,11,0.99,NA
"quant",2,40,11,0.995,NA
"quant",2,40,12,0.9,NA
"quant",2,40,12,0.91,NA
"quant",2,40,12,0.92,NA
"quant",2,40,12,0.93,NA
"quant",2,40,12,0.94,NA
"quant",2,40,12,0.95,NA
"quant",2,40,12,0.96,NA
"quant",2,40,12,0.97,NA
"quant",2,40,12,0.98,NA
"quant",2,40,12,0.99,NA
"quant",2,40,12,0.995,NA
"quant",2,40,13,0.9,NA
"quant",2,40,13,0.91,NA
"quant",2,40,13,0.92,NA
"quant",2,40,13,0.93,NA
"quant",2,40,13,0.94,NA
"quant",2,40,13,0.95,NA
"quant",2,40,13,0.96,NA
"quant",2,40,13,0.97,NA
"quant",2,40,13,0.98,NA
"quant",2,40,13,0.99,NA
"quant",2,40,13,0.995,NA
"quant",2,40,14,0.9,NA
"quant",2,40,14,0.91,NA
"quant",2,40,14,0.92,NA
"quant",2,40,14,0.93,NA
"quant",2,40,14,0.94,NA
"quant",2,40,14,0.95,NA
"quant",2,40,14,0.96,NA
"quant",2,40,14,0.97,NA
"quant",2,40,14,0.98,NA
"quant",2,40,14,0.99,NA
"quant",2,40,14,0.995,NA
"quant",2,40,15,0.9,NA
"quant",2,40,15,0.91,NA
"quant",2,40,15,0.92,NA
"quant",2,40,15,0.93,NA
"quant",2,40,15,0.94,NA
"quant",2,40,15,0.95,NA
"quant",2,40,15,0.96,NA
"quant",2,40,15,0.97,NA
"quant",2,40,15,0.98,NA
"quant",2,40,15,0.99,NA
"quant",2,40,15,0.995,NA
"quant",2,40,16,0.9,NA
"quant",2,40,16,0.91,NA
"quant",2,40,16,0.92,NA
"quant",2,40,16,0.93,NA
"quant",2,40,16,0.94,NA
"quant",2,40,16,0.95,NA
"quant",2,40,16,0.96,NA
"quant",2,40,16,0.97,NA
"quant",2,40,16,0.98,NA
"quant",2,40,16,0.99,NA
"quant",2,40,16,0.995,NA
"quant",2,40,17,0.9,NA
"quant",2,40,17,0.91,NA
"quant",2,40,17,0.92,NA
"quant",2,40,17,0.93,NA
"quant",2,40,17,0.94,NA
"quant",2,40,17,0.95,NA
"quant",2,40,17,0.96,NA
"quant",2,40,17,0.97,NA
"quant",2,40,17,0.98,NA
"quant",2,40,17,0.99,NA
"quant",2,40,17,0.995,NA
"quant",2,40,18,0.9,NA
"quant",2,40,18,0.91,NA
"quant",2,40,18,0.92,NA
"quant",2,40,18,0.93,NA
"quant",2,40,18,0.94,NA
"quant",2,40,18,0.95,NA
"quant",2,40,18,0.96,NA
"quant",2,40,18,0.97,NA
"quant",2,40,18,0.98,NA
"quant",2,40,18,0.99,NA
"quant",2,40,18,0.995,NA
"quant",2,40,19,0.9,NA
"quant",2,40,19,0.91,NA
"quant",2,40,19,0.92,NA
"quant",2,40,19,0.93,NA
"quant",2,40,19,0.94,NA
"quant",2,40,19,0.95,NA
"quant",2,40,19,0.96,NA
"quant",2,40,19,0.97,NA
"quant",2,40,19,0.98,NA
"quant",2,40,19,0.99,NA
"quant",2,40,19,0.995,NA
"quant",2,40,20,0.9,NA
"quant",2,40,20,0.91,NA
"quant",2,40,20,0.92,NA
"quant",2,40,20,0.93,NA
"quant",2,40,20,0.94,NA
"quant",2,40,20,0.95,NA
"quant",2,40,20,0.96,NA
"quant",2,40,20,0.97,NA
"quant",2,40,20,0.98,NA
"quant",2,40,20,0.99,NA
"quant",2,40,20,0.995,NA
"quant",2,40,21,0.9,NA
"quant",2,40,21,0.91,NA
"quant",2,40,21,0.92,NA
"quant",2,40,21,0.93,NA
"quant",2,40,21,0.94,NA
"quant",2,40,21,0.95,NA
"quant",2,40,21,0.96,NA
"quant",2,40,21,0.97,NA
"quant",2,40,21,0.98,NA
"quant",2,40,21,0.99,NA
"quant",2,40,21,0.995,NA
"quant",2,40,22,0.9,NA
"quant",2,40,22,0.91,NA
"quant",2,40,22,0.92,NA
"quant",2,40,22,0.93,NA
"quant",2,40,22,0.94,NA
"quant",2,40,22,0.95,NA
"quant",2,40,22,0.96,NA
"quant",2,40,22,0.97,NA
"quant",2,40,22,0.98,NA
"quant",2,40,22,0.99,NA
"quant",2,40,22,0.995,NA
"quant",2,40,23,0.9,NA
"quant",2,40,23,0.91,NA
"quant",2,40,23,0.92,NA
"quant",2,40,23,0.93,NA
"quant",2,40,23,0.94,NA
"quant",2,40,23,0.95,NA
"quant",2,40,23,0.96,NA
"quant",2,40,23,0.97,NA
"quant",2,40,23,0.98,NA
"quant",2,40,23,0.99,NA
"quant",2,40,23,0.995,NA
"quant",2,40,24,0.9,NA
"quant",2,40,24,0.91,NA
"quant",2,40,24,0.92,NA
"quant",2,40,24,0.93,NA
"quant",2,40,24,0.94,NA
"quant",2,40,24,0.95,NA
"quant",2,40,24,0.96,NA
"quant",2,40,24,0.97,NA
"quant",2,40,24,0.98,NA
"quant",2,40,24,0.99,NA
"quant",2,40,24,0.995,NA
"quant",2,40,25,0.9,NA
"quant",2,40,25,0.91,NA
"quant",2,40,25,0.92,NA
"quant",2,40,25,0.93,NA
"quant",2,40,25,0.94,NA
"quant",2,40,25,0.95,NA
"quant",2,40,25,0.96,NA
"quant",2,40,25,0.97,NA
"quant",2,40,25,0.98,NA
"quant",2,40,25,0.99,NA
"quant",2,40,25,0.995,NA
"quant",2,40,26,0.9,NA
"quant",2,40,26,0.91,NA
"quant",2,40,26,0.92,NA
"quant",2,40,26,0.93,NA
"quant",2,40,26,0.94,NA
"quant",2,40,26,0.95,NA
"quant",2,40,26,0.96,NA
"quant",2,40,26,0.97,NA
"quant",2,40,26,0.98,NA
"quant",2,40,26,0.99,NA
"quant",2,40,26,0.995,NA
"quant",2,40,27,0.9,NA
"quant",2,40,27,0.91,NA
"quant",2,40,27,0.92,NA
"quant",2,40,27,0.93,NA
"quant",2,40,27,0.94,NA
"quant",2,40,27,0.95,NA
"quant",2,40,27,0.96,NA
"quant",2,40,27,0.97,NA
"quant",2,40,27,0.98,NA
"quant",2,40,27,0.99,NA
"quant",2,40,27,0.995,NA
"quant",2,40,28,0.9,NA
"quant",2,40,28,0.91,NA
"quant",2,40,28,0.92,NA
"quant",2,40,28,0.93,NA
"quant",2,40,28,0.94,NA
"quant",2,40,28,0.95,NA
"quant",2,40,28,0.96,NA
"quant",2,40,28,0.97,NA
"quant",2,40,28,0.98,NA
"quant",2,40,28,0.99,NA
"quant",2,40,28,0.995,NA
"quant",2,40,29,0.9,NA
"quant",2,40,29,0.91,NA
"quant",2,40,29,0.92,NA
"quant",2,40,29,0.93,NA
"quant",2,40,29,0.94,NA
"quant",2,40,29,0.95,NA
"quant",2,40,29,0.96,NA
"quant",2,40,29,0.97,NA
"quant",2,40,29,0.98,NA
"quant",2,40,29,0.99,NA
"quant",2,40,29,0.995,NA
"quant",2,40,30,0.9,NA
"quant",2,40,30,0.91,NA
"quant",2,40,30,0.92,NA
"quant",2,40,30,0.93,NA
"quant",2,40,30,0.94,NA
"quant",2,40,30,0.95,NA
"quant",2,40,30,0.96,NA
"quant",2,40,30,0.97,NA
"quant",2,40,30,0.98,NA
"quant",2,40,30,0.99,NA
"quant",2,40,30,0.995,NA
"quant",2,40,31,0.9,NA
"quant",2,40,31,0.91,NA
"quant",2,40,31,0.92,NA
"quant",2,40,31,0.93,NA
"quant",2,40,31,0.94,NA
"quant",2,40,31,0.95,NA
"quant",2,40,31,0.96,NA
"quant",2,40,31,0.97,NA
"quant",2,40,31,0.98,NA
"quant",2,40,31,0.99,NA
"quant",2,40,31,0.995,NA
"quant",2,40,32,0.9,NA
"quant",2,40,32,0.91,NA
"quant",2,40,32,0.92,NA
"quant",2,40,32,0.93,NA
"quant",2,40,32,0.94,NA
"quant",2,40,32,0.95,NA
"quant",2,40,32,0.96,NA
"quant",2,40,32,0.97,NA
"quant",2,40,32,0.98,NA
"quant",2,40,32,0.99,NA
"quant",2,40,32,0.995,NA
"quant",2,40,33,0.9,NA
"quant",2,40,33,0.91,NA
"quant",2,40,33,0.92,NA
"quant",2,40,33,0.93,NA
"quant",2,40,33,0.94,NA
"quant",2,40,33,0.95,NA
"quant",2,40,33,0.96,NA
"quant",2,40,33,0.97,NA
"quant",2,40,33,0.98,NA
"quant",2,40,33,0.99,NA
"quant",2,40,33,0.995,NA
"quant",2,40,34,0.9,NA
"quant",2,40,34,0.91,NA
"quant",2,40,34,0.92,NA
"quant",2,40,34,0.93,NA
"quant",2,40,34,0.94,NA
"quant",2,40,34,0.95,NA
"quant",2,40,34,0.96,NA
"quant",2,40,34,0.97,NA
"quant",2,40,34,0.98,NA
"quant",2,40,34,0.99,NA
"quant",2,40,34,0.995,NA
"quant",2,40,35,0.9,NA
"quant",2,40,35,0.91,NA
"quant",2,40,35,0.92,NA
"quant",2,40,35,0.93,NA
"quant",2,40,35,0.94,NA
"quant",2,40,35,0.95,NA
"quant",2,40,35,0.96,NA
"quant",2,40,35,0.97,NA
"quant",2,40,35,0.98,NA
"quant",2,40,35,0.99,NA
"quant",2,40,35,0.995,NA
"quant",2,40,36,0.9,NA
"quant",2,40,36,0.91,NA
"quant",2,40,36,0.92,NA
"quant",2,40,36,0.93,NA
"quant",2,40,36,0.94,NA
"quant",2,40,36,0.95,NA
"quant",2,40,36,0.96,NA
"quant",2,40,36,0.97,NA
"quant",2,40,36,0.98,NA
"quant",2,40,36,0.99,NA
"quant",2,40,36,0.995,NA
"quant",2,40,37,0.9,NA
"quant",2,40,37,0.91,NA
"quant",2,40,37,0.92,NA
"quant",2,40,37,0.93,NA
"quant",2,40,37,0.94,NA
"quant",2,40,37,0.95,NA
"quant",2,40,37,0.96,NA
"quant",2,40,37,0.97,NA
"quant",2,40,37,0.98,NA
"quant",2,40,37,0.99,NA
"quant",2,40,37,0.995,NA
"quant",2,40,38,0.9,NA
"quant",2,40,38,0.91,NA
"quant",2,40,38,0.92,NA
"quant",2,40,38,0.93,NA
"quant",2,40,38,0.94,NA
"quant",2,40,38,0.95,NA
"quant",2,40,38,0.96,NA
"quant",2,40,38,0.97,NA
"quant",2,40,38,0.98,NA
"quant",2,40,38,0.99,NA
"quant",2,40,38,0.995,NA
"quant",2,40,39,0.9,NA
"quant",2,40,39,0.91,NA
"quant",2,40,39,0.92,NA
"quant",2,40,39,0.93,NA
"quant",2,40,39,0.94,NA
"quant",2,40,39,0.95,NA
"quant",2,40,39,0.96,NA
"quant",2,40,39,0.97,NA
"quant",2,40,39,0.98,NA
"quant",2,40,39,0.99,NA
"quant",2,40,39,0.995,NA
"quant",2,40,40,0.9,NA
"quant",2,40,40,0.91,NA
"quant",2,40,40,0.92,NA
"quant",2,40,40,0.93,NA
"quant",2,40,40,0.94,NA
"quant",2,40,40,0.95,NA
"quant",2,40,40,0.96,NA
"quant",2,40,40,0.97,NA
"quant",2,40,40,0.98,NA
"quant",2,40,40,0.99,NA
"quant",2,40,40,0.995,NA
"quant",2,40,41,0.9,NA
"quant",2,40,41,0.91,NA
"quant",2,40,41,0.92,NA
"quant",2,40,41,0.93,NA
"quant",2,40,41,0.94,NA
"quant",2,40,41,0.95,NA
"quant",2,40,41,0.96,NA
"quant",2,40,41,0.97,NA
"quant",2,40,41,0.98,NA
"quant",2,40,41,0.99,NA
"quant",2,40,41,0.995,NA
"quant",2,40,42,0.9,NA
"quant",2,40,42,0.91,NA
"quant",2,40,42,0.92,NA
"quant",2,40,42,0.93,NA
"quant",2,40,42,0.94,NA
"quant",2,40,42,0.95,NA
"quant",2,40,42,0.96,NA
"quant",2,40,42,0.97,NA
"quant",2,40,42,0.98,NA
"quant",2,40,42,0.99,NA
"quant",2,40,42,0.995,NA
"quant",2,40,43,0.9,NA
"quant",2,40,43,0.91,NA
"quant",2,40,43,0.92,NA
"quant",2,40,43,0.93,NA
"quant",2,40,43,0.94,NA
"quant",2,40,43,0.95,NA
"quant",2,40,43,0.96,NA
"quant",2,40,43,0.97,NA
"quant",2,40,43,0.98,NA
"quant",2,40,43,0.99,NA
"quant",2,40,43,0.995,NA
"quant",2,40,44,0.9,NA
"quant",2,40,44,0.91,NA
"quant",2,40,44,0.92,NA
"quant",2,40,44,0.93,NA
"quant",2,40,44,0.94,NA
"quant",2,40,44,0.95,NA
"quant",2,40,44,0.96,NA
"quant",2,40,44,0.97,NA
"quant",2,40,44,0.98,NA
"quant",2,40,44,0.99,NA
"quant",2,40,44,0.995,NA
"quant",2,40,45,0.9,NA
"quant",2,40,45,0.91,NA
"quant",2,40,45,0.92,NA
"quant",2,40,45,0.93,NA
"quant",2,40,45,0.94,NA
"quant",2,40,45,0.95,NA
"quant",2,40,45,0.96,NA
"quant",2,40,45,0.97,NA
"quant",2,40,45,0.98,NA
"quant",2,40,45,0.99,NA
"quant",2,40,45,0.995,NA
"quant",2,40,46,0.9,NA
"quant",2,40,46,0.91,NA
"quant",2,40,46,0.92,NA
"quant",2,40,46,0.93,NA
"quant",2,40,46,0.94,NA
"quant",2,40,46,0.95,NA
"quant",2,40,46,0.96,NA
"quant",2,40,46,0.97,NA
"quant",2,40,46,0.98,NA
"quant",2,40,46,0.99,NA
"quant",2,40,46,0.995,NA
"quant",2,40,47,0.9,NA
"quant",2,40,47,0.91,NA
"quant",2,40,47,0.92,NA
"quant",2,40,47,0.93,NA
"quant",2,40,47,0.94,NA
"quant",2,40,47,0.95,NA
"quant",2,40,47,0.96,NA
"quant",2,40,47,0.97,NA
"quant",2,40,47,0.98,NA
"quant",2,40,47,0.99,NA
"quant",2,40,47,0.995,NA
"quant",2,40,48,0.9,NA
"quant",2,40,48,0.91,NA
"quant",2,40,48,0.92,NA
"quant",2,40,48,0.93,NA
"quant",2,40,48,0.94,NA
"quant",2,40,48,0.95,NA
"quant",2,40,48,0.96,NA
"quant",2,40,48,0.97,NA
"quant",2,40,48,0.98,NA
"quant",2,40,48,0.99,NA
"quant",2,40,48,0.995,NA
"quant",2,40,49,0.9,NA
"quant",2,40,49,0.91,NA
"quant",2,40,49,0.92,NA
"quant",2,40,49,0.93,NA
"quant",2,40,49,0.94,NA
"quant",2,40,49,0.95,NA
"quant",2,40,49,0.96,NA
"quant",2,40,49,0.97,NA
"quant",2,40,49,0.98,NA
"quant",2,40,49,0.99,NA
"quant",2,40,49,0.995,NA
"quant",2,40,50,0.9,NA
"quant",2,40,50,0.91,NA
"quant",2,40,50,0.92,NA
"quant",2,40,50,0.93,NA
"quant",2,40,50,0.94,NA
"quant",2,40,50,0.95,NA
"quant",2,40,50,0.96,NA
"quant",2,40,50,0.97,NA
"quant",2,40,50,0.98,NA
"quant",2,40,50,0.99,NA
"quant",2,40,50,0.995,NA
"quant",3,40,1,0.9,2.26904252536005
"quant",3,40,1,0.91,2.13583548145234
"quant",3,40,1,0.92,1.9865786698285
"quant",3,40,1,0.93,1.82009804283115
"quant",3,40,1,0.94,1.63884357992676
