"band_type","event_quantile","event_threshold_value","score_mean","score_se","rel_to_gaussian","n_obs_total","n_obs_mean_per_fold","obs_share","score_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"all",0.99,94.75,0.00699547350623191,0.000421094108049034,0.963095465855978,23985,11992.5,1,"lower_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.99,94.75,0.00110877893722465,4.89630954738122e-05,1.47377179755959,23746,11873,0.990035438815927,"lower_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.99,94.75,0.59133949358554,0.0248248146111812,0.904984909166342,239,119.5,0.00996456118407338,"lower_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.995,100.52,0.00390196021642798,3.47663875428523e-07,0.968183011556614,23985,11992.5,1,"lower_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.995,100.52,0.00044508254065557,1.76334509657122e-05,1.92197448394161,23865,11932.5,0.994996873045654,"lower_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.995,100.52,0.692262421846496,0.0262386753948832,0.910061616597507,120,60,0.00500312695434647,"lower_better",116,"skew-t",9,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.9,73.25,0.0450503295329288,0.00119505858852601,1.00012094387612,23985,11992.5,1,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.9,73.25,0.0181060454868779,0.000566716620537118,1.00195688415146,21603,10801.5,0.900687929956223,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.9,73.25,0.289464335879079,0.00118256834237426,0.998795036337783,2382,1191,0.0993120700437774,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.95,79.75,0.0268926370408718,0.00208349614564802,0.99491328683963,23985,11992.5,1,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.95,79.75,0.00924547108899476,0.000486863549617793,1.0965133513496,22787,11393.5,0.950052115905774,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.95,79.75,0.3618351512549,0.014661343943828,0.951589731533385,1198,599,0.0499478840942256,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.98,88.5,0.0127055665341974,0.000713929191528363,0.984001923312377,23985,11992.5,1,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.98,88.5,0.00310408302776419,0.000178149872329499,1.40184766295391,23508,11754,0.980112570356473,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.98,88.5,0.485544639950009,0.00974369316740009,0.89921955420916,477,238.5,0.0198874296435272,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.99,94.75,0.00699638635600967,0.000588803210223226,0.963221141620626,23985,11992.5,1,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.99,94.75,0.00130669603261873,0.000130133611743311,1.73684013666135,23746,11873,0.990035438815927,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.99,94.75,0.571573083193218,0.0340157033641586,0.874734429860494,239,119.5,0.00996456118407338,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.995,100.52,0.00392152756492426,8.67960787193796e-05,0.973038205701226,23985,11992.5,1,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.995,100.52,0.000564412113875417,2.7843527365153e-05,2.43726855629587,23865,11932.5,0.994996873045654,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.995,100.52,0.672694631390434,0.0339635417130145,0.884337419452462,120,60,0.00500312695434647,"lower_better",117,"skew-t",9,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.9,73.25,0.048909067614714,0.000422055435002393,1.08578524006523,23985,11992.5,1,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.9,73.25,0.0166982795906674,0.000867576238130689,0.924053582074598,21603,10801.5,0.900687929956223,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.9,73.25,0.340934489717426,0.00246801732988255,1.17639250794741,2382,1191,0.0993120700437774,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.95,79.75,0.0273059092741854,0.00118642903745957,1.01020260321945,23985,11992.5,1,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.95,79.75,0.00928752044494731,0.000165204941822032,1.10150040714955,22787,11393.5,0.950052115905774,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.95,79.75,0.369576361020841,0.0087158009505422,0.97194832769898,1198,599,0.0499478840942256,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.98,88.5,0.0127031093173018,0.000581926164847018,0.983811620412878,23985,11992.5,1,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.98,88.5,0.00349218162349038,8.78678850693699e-05,1.57711846097967,23508,11754,0.980112570356473,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.98,88.5,0.466344824369301,0.0082610221084316,0.863661856344017,477,238.5,0.0198874296435272,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.99,94.75,0.00691405134621243,0.000603059878345462,0.951885743874313,23985,11992.5,1,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.99,94.75,0.00154592359900057,0.000137981561963531,2.0548177142431,23746,11873,0.990035438815927,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.99,94.75,0.539513604088553,0.0353545165671851,0.825670660062986,239,119.5,0.00996456118407338,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.995,100.52,0.00385578333640467,0.000134244851783516,0.956725265120085,23985,11992.5,1,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.995,100.52,0.000749777821451836,1.59497896127073e-05,3.23772269146573,23865,11932.5,0.994996873045654,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.995,100.52,0.623025551357063,0.0441697507119021,0.819041482761992,120,60,0.00500312695434647,"lower_better",118,"t",9,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.9,73.25,0.0448393404899974,0.00130806362078007,0.995436970130494,23985,11992.5,1,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.9,73.25,0.0176498604407204,0.000528947606111045,0.976712401706323,21603,10801.5,0.900687929956223,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.9,73.25,0.291434033022347,0.00022563115383531,1.0055914650716,2382,1191,0.0993120700437774,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.95,79.75,0.0269027542713356,0.00191171533160067,0.995287581372335,23985,11992.5,1,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.95,79.75,0.00895124255607483,0.00041310558372621,1.06161783206354,22787,11393.5,0.950052115905774,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.95,79.75,0.367748900769878,0.0123118799614418,0.967142292675652,1198,599,0.0499478840942256,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.98,88.5,0.0127467955554567,0.000613453069835277,0.987194967566347,23985,11992.5,1,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.98,88.5,0.00283367780278093,0.000190308760544168,1.27972885063389,23508,11754,0.980112570356473,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.98,88.5,0.501168516947368,0.00351988094736844,0.928154680977383,477,238.5,0.0198874296435272,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.99,94.75,0.00698567293639226,0.000446224374251721,0.961746181298333,23985,11992.5,1,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.99,94.75,0.00111857560808319,0.00011577639596198,1.48679338079549,23746,11873,0.990035438815927,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.99,94.75,0.589470841672972,0.0207485360319462,0.902125127603123,239,119.5,0.00996456118407338,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.995,100.52,0.0039266236438076,6.77147497209598e-06,0.97430268220194,23985,11992.5,1,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.995,100.52,0.000461977228999214,1.66740132472238e-05,1.99492985051879,23865,11932.5,0.994996873045654,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.995,100.52,0.693565185294772,0.0181740988431591,0.911774254713295,120,60,0.00500312695434647,"lower_better",119,"skew-t",10,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.9,73.25,0.044986770414314,0.00111226081358052,0.998709926323975,23985,11992.5,1,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.9,73.25,0.0179530692831947,0.000451484112085006,0.99349144864249,21603,10801.5,0.900687929956223,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.9,73.25,0.290202783974864,0.000997740973232797,1.00134304727123,2382,1191,0.0993120700437774,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.95,79.75,0.0267230946818524,0.0020421315810772,0.988640940047673,23985,11992.5,1,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.95,79.75,0.00916477940910704,0.000417063700321603,1.08694331392392,22787,11393.5,0.950052115905774,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.95,79.75,0.359942286748905,0.0152522705801884,0.946611689956049,1198,599,0.0499478840942256,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.98,88.5,0.0126849046913342,0.000734269072429519,0.982401735468587,23985,11992.5,1,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.98,88.5,0.00303863300650907,0.000142129115967723,1.37228951050885,23508,11754,0.980112570356473,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.98,88.5,0.487631974364372,0.0124640863643725,0.903085258342487,477,238.5,0.0198874296435272,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.99,94.75,0.00702016550478085,0.000611145796520451,0.966494914345665,23985,11992.5,1,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.99,94.75,0.00125546213084154,0.000101114211649616,1.66874082760776,23746,11873,0.990035438815927,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.99,94.75,0.578943371743029,0.0389830626832002,0.886013906347575,239,119.5,0.00996456118407338,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.995,100.52,0.00391432746436109,7.7705855625568e-05,0.971251663896566,23985,11992.5,1,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.995,100.52,0.00054459805315956,6.15626942108532e-06,2.35170663094365,23865,11932.5,0.994996873045654,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.995,100.52,0.675363079855395,0.0389970056618465,0.887845413599179,120,60,0.00500312695434647,"lower_better",120,"skew-t",10,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.9,73.25,0.0490631247639788,0.000467220447899763,1.0892053211863,23985,11992.5,1,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.9,73.25,0.0162589342918984,0.000807766735682083,0.89974098179199,21603,10801.5,0.900687929956223,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.9,73.25,0.346479896650711,0.00220225111437877,1.19552690287249,2382,1191,0.0993120700437774,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.95,79.75,0.0273680107635655,0.00117995601321126,1.01250009441836,23985,11992.5,1,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.95,79.75,0.0092700985393456,8.89892183795517e-05,1.09943416824032,22787,11393.5,0.950052115905774,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.95,79.75,0.371419095428345,0.00365745128071729,0.976794532204104,1198,599,0.0499478840942256,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.98,88.5,0.0127410456762589,0.000645576118869558,0.986749659427257,23985,11992.5,1,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.98,88.5,0.00355391726970256,0.000284248314148897,1.6049991492826,23508,11754,0.980112570356473,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.98,88.5,0.465448992692836,0.00181788973631405,0.862002792903752,477,238.5,0.0198874296435272,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.99,94.75,0.00704265947044944,0.000698773192213219,0.969591750653492,23985,11992.5,1,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.99,94.75,0.00163332777424989,0.000269591952701065,2.17099399081797,23746,11873,0.990035438815927,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.99,94.75,0.54381465126804,0.0317939493876979,0.83225297501619,239,119.5,0.00996456118407338,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.995,100.52,0.00392677628594711,0.000167886493499,0.974340556890079,23985,11992.5,1,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.995,100.52,0.000797739995996757,9.67768925195887e-05,3.44483500715872,23865,11932.5,0.994996873045654,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.995,100.52,0.627370672502781,0.034960895083426,0.824753663359108,120,60,0.00500312695434647,"lower_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.9,73.25,0.0451608554128948,0.00104118203121601,1.00257462731285,23985,11992.5,1,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.9,73.25,0.017628536119494,0.000402804423156043,0.97553235107251,21603,10801.5,0.900687929956223,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.9,73.25,0.29491008499523,0.00142171798054833,1.01758556253451,2382,1191,0.0993120700437774,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.95,79.75,0.0269521119953011,0.00165270303306057,0.99711360740715,23985,11992.5,1,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.95,79.75,0.00893869735772578,0.000331876094162596,1.06012997088777,22787,11393.5,0.950052115905774,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.95,79.75,0.369158898362061,0.00859957337084835,0.97085044326731,1198,599,0.0499478840942256,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.98,88.5,0.0128180512822149,0.000564467102836771,0.992713475693351,23985,11992.5,1,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.98,88.5,0.00294097038673714,0.000135457362176926,1.32818369437549,23508,11754,0.980112570356473,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.98,88.5,0.499450803406795,0.00382568323288157,0.924973507760492,477,238.5,0.0198874296435272,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.99,94.75,0.00699213886736073,0.000475721516356316,0.962636372475918,23985,11992.5,1,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.99,94.75,0.00116565329932138,8.16918346749137e-05,1.54936831914589,23746,11873,0.990035438815927,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.99,94.75,0.585304540295642,0.027184909868292,0.895749027385868,239,119.5,0.00996456118407338,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.995,100.52,0.00389399025054061,2.91110240673283e-05,0.966205445116457,23985,11992.5,1,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.995,100.52,0.000485457705345138,7.47638765863294e-06,2.0963242488279,23865,11932.5,0.994996873045654,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.995,100.52,0.682756477330367,0.0297921599110122,0.897564917425884,120,60,0.00500312695434647,"lower_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.9,73.25,0.0451217586800016,0.00111068664866041,1.00170667669387,23985,11992.5,1,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.9,73.25,0.0178815656714685,0.000263003553582651,0.989534563851567,21603,10801.5,0.900687929956223,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.9,73.25,0.292156261452356,0.000635500864120536,1.008083510141,2382,1191,0.0993120700437774,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.95,79.75,0.026908418868765,0.00192696970314025,0.995497147404797,23985,11992.5,1,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.95,79.75,0.00916011946638139,0.000342198846850411,1.08639064447463,22787,11393.5,0.950052115905774,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.95,79.75,0.363791722074428,0.0141761705805795,0.956735314250885,1198,599,0.0499478840942256,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.98,88.5,0.0126849413692788,0.00063562468344063,0.982404576047781,23985,11992.5,1,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.98,88.5,0.00307257202773102,0.000143602611567169,1.38761685103337,23508,11754,0.980112570356473,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.98,88.5,0.486140546950537,0.00748633321140646,0.900323162782453,477,238.5,0.0198874296435272,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.99,94.75,0.00704300036937037,0.000536806594259926,0.96963868360303,23985,11992.5,1,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.99,94.75,0.00129809629369372,0.000129510717936146,1.72540949682093,23746,11873,0.990035438815927,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.99,94.75,0.57721780636542,0.028739087732941,0.883373104162948,239,119.5,0.00996456118407338,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.995,100.52,0.00393123261798683,6.78469348993904e-05,0.975446294707841,23985,11992.5,1,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.995,100.52,0.000565493952270805,1.83941885506539e-05,2.44194019717538,23865,11932.5,0.994996873045654,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.995,100.52,0.674358524304783,0.0321100991434928,0.886524805373886,120,60,0.00500312695434647,"lower_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"all",0.9,73.25,0.0488825204509536,0.000362432902399776,1.0851958908917,23985,11992.5,1,"lower_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"below_threshold",0.9,73.25,0.0168926208679922,0.000310781629932352,0.934808088398549,21603,10801.5,0.900687929956223,"lower_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"above_threshold",0.9,73.25,0.339087589167857,0.00312123768335432,1.17001978815822,2382,1191,0.0993120700437774,"lower_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
