"metric_family","crps_mean","crps_se","crps_rel_to_gaussian","crps_direction","crps_draws_used","n_obs_total","loo_elpd","loo_elpd_se","delta_loo_elpd_to_gaussian","loo_direction","waic","waic_se","delta_waic_to_gaussian","waic_direction","predictive_density_status","predictive_density_note","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"scalar",8.15442957214021,0.864288835990738,1.96148817439529,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",48,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"scalar",7.56183582359019,0.678805150517392,1.81894409823175,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",49,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"scalar",8.02877385488257,0.225711385457735,1.93126261400931,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",50,"skew-t",9,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"scalar",4.14533199344125,0.0219626308488037,0.997129181403111,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",51,"skew-t",1,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.82900149523804,0.0878982726781574,1.16158086145081,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",52,"skew-t",1,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",6.93825868874926,0.270583557798646,1.66894719593552,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",53,"t",1,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.07889337259874,0.0154073808728072,0.981147858865119,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",54,"skew-t",5,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.70257998296803,0.0495578241673153,1.13117109469607,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",55,"skew-t",5,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",6.26532662779129,0.0330289834762376,1.50707832846131,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",56,"t",5,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.07470639997471,0.00855798673297059,0.980140713335699,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",57,"skew-t",6,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.70481523442163,0.0456322457084504,1.13170876802493,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",58,"skew-t",6,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",6.26974931849225,0.00916472801614843,1.5081421742438,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",59,"t",6,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.06640304886323,0.0104900719755223,0.978143403178202,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",60,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.6925335339571,0.0434245759441625,1.12875449513441,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",6.63097389157474,0.218714628988142,1.59503209365926,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.07899403078353,0.0141524123870767,0.981172071452569,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.7065403518605,0.0539283171005369,1.13212373236129,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",6.28859772053854,0.0760817404891547,1.51267601899566,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.07733184623097,0.0153890320973504,0.980772245160041,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.70720988056032,0.0408559944914266,1.13228478257522,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",6.2879762102723,0.101841669658376,1.51252651926344,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",68,"t",9,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.07383214568457,0.00571589511394643,0.979930417883839,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"scalar",4.69510381026303,0.0252068130849685,1.12937275623219,"lower_better",400,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
