"calibration_type","bin_id","bin_left","bin_right","bin_mid","expected_share","observed_share_mean","observed_share_se","share_gap","count_total","count_mean_per_fold","summary_draws_used","n_obs_total","bin_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"pit_histogram",1,0,0.1,0.05,0.1,0.159215104076319,0.0250809699421852,0.0592151040763194,3819,1909.5,400,23985,"closer_to_expected_share_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.097307735342244,0.00821864625315488,-0.00269226465775604,2334,1167,400,23985,"closer_to_expected_share_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0876376814423826,0.00113451160587945,-0.0123623185576174,2102,1051,400,23985,"closer_to_expected_share_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0830121193962154,0.00507596869187267,-0.0169878806037846,1991,995.5,400,23985,"closer_to_expected_share_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0834697851139461,0.00253288422205652,-0.0165302148860538,2002,1001,400,23985,"closer_to_expected_share_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.088430922795764,0.0017425840444095,-0.0115690772042361,2121,1060.5,400,23985,"closer_to_expected_share_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.0970204075042785,0.00383044334657238,-0.00297959249572149,2327,1163.5,400,23985,"closer_to_expected_share_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0961033551681214,0.00433041193231241,-0.00389664483187863,2305,1152.5,400,23985,"closer_to_expected_share_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0996068899607284,0.00791730089679577,-0.00039311003927156,2389,1194.5,400,23985,"closer_to_expected_share_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.1081959992,0.00900453466720033,0.00819599920000022,2595,1297.5,400,23985,"closer_to_expected_share_better",121,"t",10,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.0927292008187232,0.0122090707862151,-0.00727079918127681,2224,1112,400,23985,"closer_to_expected_share_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0916012286354872,0.00616320246227723,-0.00839877136451281,2197,1098.5,400,23985,"closer_to_expected_share_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.102400318548105,0.00796004181225486,0.00240031854810546,2456,1228,400,23985,"closer_to_expected_share_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.106275192421729,0.00116558168571172,0.00627519242172908,2549,1274.5,400,23985,"closer_to_expected_share_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.109151975180982,0.00112496842929451,0.00915197518098246,2618,1309,400,23985,"closer_to_expected_share_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.108192244507573,0.00100172065038281,0.00819224450757325,2595,1297.5,400,23985,"closer_to_expected_share_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.102855418559345,0.00142065045790977,0.00285541855934457,2467,1233.5,400,23985,"closer_to_expected_share_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0990601441651704,0.00471579982082608,-0.000939855834829556,2376,1188,400,23985,"closer_to_expected_share_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.091013306379648,0.00509405379372871,-0.00898669362035201,2183,1091.5,400,23985,"closer_to_expected_share_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0967209707832364,0.016390640452906,-0.00327902921676362,2320,1160,400,23985,"closer_to_expected_share_better",122,"skew-t",15,0,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.118373468492248,0.0208490873969744,0.0183734684922482,2839,1419.5,400,23985,"closer_to_expected_share_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0992745996809513,0.0112525941795759,-0.000725400319048747,2381,1190.5,400,23985,"closer_to_expected_share_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0981039804495668,0.00266345365120059,-0.00189601955043318,2353,1176.5,400,23985,"closer_to_expected_share_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0994368023937916,0.000921620545276461,-0.000563197606208335,2385,1192.5,400,23985,"closer_to_expected_share_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.102647439888,0.000128254035480849,0.00264743988800005,2462,1231,400,23985,"closer_to_expected_share_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.101728791807562,0.00388094395971365,0.00172879180756141,2440,1220,400,23985,"closer_to_expected_share_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.0993946872604037,0.00204733991305634,-0.000605312739596298,2384,1192,400,23985,"closer_to_expected_share_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.096765933225048,0.00767684413595891,-0.00323406677495197,2321,1160.5,400,23985,"closer_to_expected_share_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0913873676126739,0.00822086777950744,-0.00861263238732604,2192,1096,400,23985,"closer_to_expected_share_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.0928869291897549,0.0118892648587572,-0.00711307081024508,2228,1114,400,23985,"closer_to_expected_share_better",123,"skew-t",15,50,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.169413130309604,0.0415478306513565,0.0694131303096044,4063,2031.5,400,23985,"closer_to_expected_share_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.102609642650903,0.0102532202119599,0.00260964265090297,2461,1230.5,400,23985,"closer_to_expected_share_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0926848641589827,0.00516298368886516,-0.00731513584101734,2223,1111.5,400,23985,"closer_to_expected_share_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0877635575059931,0.000991864582762306,-0.0122364424940069,2105,1052.5,400,23985,"closer_to_expected_share_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0830099291589664,0.000761013576717498,-0.0169900708410336,1991,995.5,400,23985,"closer_to_expected_share_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.0867183450016658,0.00672168167166916,-0.0132816549983343,2080,1040,400,23985,"closer_to_expected_share_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.0880933133683821,0.00909765103938648,-0.0119066866316178,2113,1056.5,400,23985,"closer_to_expected_share_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.093262680034373,0.0105132639516235,-0.00673731996562701,2237,1118.5,400,23985,"closer_to_expected_share_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0936779490167837,0.0149325369380383,-0.00632205098321625,2247,1123.5,400,23985,"closer_to_expected_share_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",10,0.9,1,0.95,0.1,0.102766588794346,0.0159297519575089,0.00276658879434576,2465,1232.5,400,23985,"closer_to_expected_share_better",124,"t",15,75,"yes","yes","yes",FALSE,TRUE,NA,TRUE,FALSE,"ar2"
"pit_histogram",1,0,0.1,0.05,0.1,0.0785113382950342,0.0104943340439715,-0.0214886617049658,1883,941.5,400,23985,"closer_to_expected_share_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0845559550548298,0.00828688778801307,-0.0154440449451702,2028,1014,400,23985,"closer_to_expected_share_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.099731702194818,0.0072085714121223,-0.000268297805182061,2392,1196,400,23985,"closer_to_expected_share_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.119117930133184,0.00483936049077334,0.019117930133184,2857,1428.5,400,23985,"closer_to_expected_share_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.124577722258392,0.000370181384184882,0.0245777222583924,2988,1494,400,23985,"closer_to_expected_share_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.122949844067624,0.0053322264500059,0.0229498440676234,2949,1474.5,400,23985,"closer_to_expected_share_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.112069183462032,0.00229274035225523,0.0120691834620317,2688,1344,400,23985,"closer_to_expected_share_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.10118483074222,0.00909273865012799,0.00118483074222012,2427,1213.5,400,23985,"closer_to_expected_share_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0789636222869531,0.00639104971438054,-0.0210363777130469,1894,947,400,23985,"closer_to_expected_share_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",10,0.9,1,0.95,0.1,0.0783378715049133,0.00735021718392561,-0.0216621284950867,1879,939.5,400,23985,"closer_to_expected_share_better",201,"skew-t",1,0,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",1,0,0.1,0.05,0.1,0.0656701337496536,0.0109064428269229,-0.0343298662503464,1575,787.5,400,23985,"closer_to_expected_share_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0714224164149145,0.00740641241391429,-0.0285775835850855,1713,856.5,400,23985,"closer_to_expected_share_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0833469753824843,0.008578283209441,-0.0166530246175158,1999,999.5,400,23985,"closer_to_expected_share_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.101482515273463,0.00645875933447826,0.00148251527346303,2434,1217,400,23985,"closer_to_expected_share_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.113196279550368,0.00141833506424654,0.0131962795503681,2715,1357.5,400,23985,"closer_to_expected_share_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.125996495370089,0.00288238350879012,0.0259964953700887,3022,1511,400,23985,"closer_to_expected_share_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.125827158741637,0.00395528686976548,0.0258271587416374,3018,1509,400,23985,"closer_to_expected_share_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.118695558524266,0.00966986616524001,0.0186955585242657,2847,1423.5,400,23985,"closer_to_expected_share_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.107103978196751,0.01234255010199,0.0071039781967514,2569,1284.5,400,23985,"closer_to_expected_share_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",10,0.9,1,0.95,0.1,0.0872584887963733,0.0116829132207977,-0.0127415112036267,2093,1046.5,400,23985,"closer_to_expected_share_better",202,"skew-t",1,50,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",1,0,0.1,0.05,0.1,0.0298087847787773,0.0040330090030015,-0.0701912152212227,715,357.5,400,23985,"closer_to_expected_share_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0490723281420956,2.32790930465368e-05,-0.0509276718579044,1177,588.5,400,23985,"closer_to_expected_share_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0679600580825887,0.00244367898781502,-0.0320399419174113,1630,815,400,23985,"closer_to_expected_share_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0879318615940271,0.00507781474898254,-0.0120681384059728,2109,1054.5,400,23985,"closer_to_expected_share_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.10202265906817,0.00149752778534974,0.00202265906817047,2447,1223.5,400,23985,"closer_to_expected_share_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.12049246045245,0.001295994669338,0.0204924604524504,2890,1445,400,23985,"closer_to_expected_share_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.13675127991207,0.00228347877760231,0.0367512799120701,3280,1640,400,23985,"closer_to_expected_share_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.144047898861602,0.00123842271879281,0.0440478988616023,3455,1727.5,400,23985,"closer_to_expected_share_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.142921616289958,0.00278147614981823,0.0429216162899584,3428,1714,400,23985,"closer_to_expected_share_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",10,0.9,1,0.95,0.1,0.11899105281826,4.46495507760783e-05,0.0189910528182596,2854,1427,400,23985,"closer_to_expected_share_better",203,"t",1,75,"yes","yes","",FALSE,TRUE,5,FALSE,TRUE,"mrts"
"pit_histogram",1,0,0.1,0.05,0.1,0.0776779843108925,0.0118281885286136,-0.0223220156891075,1863,931.5,400,23985,"closer_to_expected_share_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0830548603116745,0.00786939727924974,-0.0169451396883255,1992,996,400,23985,"closer_to_expected_share_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.102775693923481,0.00833541718763024,0.00277569392348084,2465,1232.5,400,23985,"closer_to_expected_share_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.118743117961673,0.00596492341303544,0.0187431179616726,2848,1424,400,23985,"closer_to_expected_share_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.124327033960692,0.00178782808815316,0.0243270339606924,2982,1491,400,23985,"closer_to_expected_share_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.122992397248461,0.00303911062850797,0.0229923972484612,2950,1475,400,23985,"closer_to_expected_share_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.113443087999227,0.00750381539328776,0.0134430879992271,2721,1360.5,400,23985,"closer_to_expected_share_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.0984759140235509,0.00613357168120859,-0.00152408597644904,2362,1181,400,23985,"closer_to_expected_share_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.0802141851779261,0.0069742786046862,-0.0197858148220739,1924,962,400,23985,"closer_to_expected_share_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",10,0.9,1,0.95,0.1,0.0782957250824217,0.00855932201268535,-0.0217042749175782,1878,939,400,23985,"closer_to_expected_share_better",204,"skew-t",1,0,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",1,0,0.1,0.05,0.1,0.0648366546090977,0.0119067554676457,-0.0351633453909023,1555,777.5,400,23985,"closer_to_expected_share_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0686711968282361,0.00873954724917466,-0.0313288031717639,1647,823.5,400,23985,"closer_to_expected_share_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0800948798260626,0.00841029201244255,-0.0199051201739374,1921,960.5,400,23985,"closer_to_expected_share_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0996903692890189,0.00816748856883891,-0.000309630710981029,2391,1195.5,400,23985,"closer_to_expected_share_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.115490240177662,0.0037122956915405,0.0154902401776621,2770,1385,400,23985,"closer_to_expected_share_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.122535670203837,0.00200553767070396,0.0225356702038371,2939,1469.5,400,23985,"closer_to_expected_share_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.127118835514684,0.00608113114364677,0.0271188355146845,3049,1524.5,400,23985,"closer_to_expected_share_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.122906571237404,0.00954320787404059,0.022906571237404,2948,1474,400,23985,"closer_to_expected_share_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.107186831742971,0.013760071649544,0.0071868317429708,2571,1285.5,400,23985,"closer_to_expected_share_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",10,0.9,1,0.95,0.1,0.0914687505710261,0.0135575059931149,-0.00853124942897383,2194,1097,400,23985,"closer_to_expected_share_better",205,"skew-t",1,50,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",1,0,0.1,0.05,0.1,0.0316443287498551,0.00119721496940802,-0.0683556712501449,759,379.5,400,23985,"closer_to_expected_share_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0441966097129888,0.00618710733739491,-0.0558033902870112,1060,530,400,23985,"closer_to_expected_share_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.0587901917921923,0.00919445952579236,-0.0412098082078077,1410,705,400,23985,"closer_to_expected_share_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.0745512329033209,0.0123690206835993,-0.0254487670966791,1788,894,400,23985,"closer_to_expected_share_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",5,0.4,0.5,0.45,0.1,0.0968542310752863,0.0054147045269826,-0.00314576892471363,2323,1161.5,400,23985,"closer_to_expected_share_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",6,0.5,0.6,0.55,0.1,0.120658449146821,0.000788579276951369,0.0206584491468212,2894,1447,400,23985,"closer_to_expected_share_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",7,0.6,0.7,0.65,0.1,0.136333758114203,0.00386795898173742,0.0363337581142033,3270,1635,400,23985,"closer_to_expected_share_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",8,0.7,0.8,0.75,0.1,0.155094673317979,0.00602894091891341,0.0550946733179792,3720,1860,400,23985,"closer_to_expected_share_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",9,0.8,0.9,0.85,0.1,0.154759629597089,0.0100315682023609,0.054759629597089,3712,1856,400,23985,"closer_to_expected_share_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",10,0.9,1,0.95,0.1,0.127116895590264,0.0112510297243981,0.027116895590264,3049,1524.5,400,23985,"closer_to_expected_share_better",206,"t",1,75,"yes","yes","",FALSE,TRUE,10,FALSE,TRUE,"mrts"
"pit_histogram",1,0,0.1,0.05,0.1,0.0783863696154269,0.0107861362237456,-0.0216136303845731,1880,940,400,23985,"closer_to_expected_share_better",207,"skew-t",1,0,"yes","yes","",FALSE,TRUE,15,FALSE,TRUE,"mrts"
"pit_histogram",2,0.1,0.2,0.15,0.1,0.0831803609060423,0.00899514793613319,-0.0168196390939577,1995,997.5,400,23985,"closer_to_expected_share_better",207,"skew-t",1,0,"yes","yes","",FALSE,TRUE,15,FALSE,TRUE,"mrts"
"pit_histogram",3,0.2,0.3,0.25,0.1,0.101315900797021,0.00687562406117045,0.00131590079702104,2430,1215,400,23985,"closer_to_expected_share_better",207,"skew-t",1,0,"yes","yes","",FALSE,TRUE,15,FALSE,TRUE,"mrts"
"pit_histogram",4,0.3,0.4,0.35,0.1,0.118367492273469,0.00492246434982119,0.0183674922734688,2839,1419.5,400,23985,"closer_to_expected_share_better",207,"skew-t",1,0,"yes","yes","",FALSE,TRUE,15,FALSE,TRUE,"mrts"
