"metric","quantile","target_type","target_level","threshold_value","baseline_setting","proposed_setting","baseline_rel_brier","proposed_rel_brier","delta_rel_brier","baseline_rel_score","proposed_rel_score","delta_rel_score","baseline_rel_quant","proposed_rel_quant","delta_rel_quant","method","knots","thresh","CMAQ","TS","proposed_is_ar2","proposed_is_mrts","proposed_is_prop","proposed_lane"
"quantile",0.1,"score_quantile",0.1,NA,62,112,NA,NA,NA,1.21329592469977,1.16487192987395,-0.0484239948258229,1.21329592469977,1.16487192987395,-0.0484239948258229,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.2,"score_quantile",0.2,NA,62,112,NA,NA,NA,1.16064508198579,1.13178575997924,-0.0288593220065516,1.16064508198579,1.13178575997924,-0.0288593220065516,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.3,"score_quantile",0.3,NA,62,112,NA,NA,NA,1.1312425176956,1.10996052515737,-0.021281992538229,1.1312425176956,1.10996052515737,-0.021281992538229,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.4,"score_quantile",0.4,NA,62,112,NA,NA,NA,1.10723412800959,1.09022695966487,-0.0170071683447166,1.10723412800959,1.09022695966487,-0.0170071683447166,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.5,"score_quantile",0.5,NA,62,112,NA,NA,NA,1.08647171884993,1.07293656661087,-0.0135351522390668,1.08647171884993,1.07293656661087,-0.0135351522390668,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.6,"score_quantile",0.6,NA,62,112,NA,NA,NA,1.06785587622577,1.05831276951413,-0.00954310671164627,1.06785587622577,1.05831276951413,-0.00954310671164627,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.7,"score_quantile",0.7,NA,62,112,NA,NA,NA,1.05097703114023,1.04550192237399,-0.00547510876624258,1.05097703114023,1.04550192237399,-0.00547510876624258,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.8,"score_quantile",0.8,NA,62,112,NA,NA,NA,1.03867478900853,1.03578761885015,-0.00288717015837858,1.03867478900853,1.03578761885015,-0.00288717015837858,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.9,"score_quantile",0.9,NA,62,112,NA,NA,NA,1.02837262447383,1.02668346526696,-0.00168915920686197,1.02837262447383,1.02668346526696,-0.00168915920686197,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.95,"score_quantile",0.95,NA,62,112,NA,NA,NA,1.01868556850354,1.01886445971143,0.000178891207891274,1.01868556850354,1.01886445971143,0.000178891207891274,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.98,"score_quantile",0.98,NA,62,112,NA,NA,NA,1.00413450232059,1.00711342628527,0.00297892396467891,1.00413450232059,1.00711342628527,0.00297892396467891,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.99,"score_quantile",0.99,NA,62,112,NA,NA,NA,0.987127985439993,0.992510782707492,0.00538279726749846,0.987127985439993,0.992510782707492,0.00538279726749846,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.995,"score_quantile",0.995,NA,62,112,NA,NA,NA,0.95687658582751,0.962182265976213,0.00530568014870303,0.95687658582751,0.962182265976213,0.00530568014870303,"t",7,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0,"threshold_quantile",0,2,63,113,0.909417570479049,0.9007794888441,-0.00863808163494972,0.909417570479049,0.9007794888441,-0.00863808163494972,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.1,"threshold_quantile",0.1,28.875,63,113,0.963797556789497,0.963434675730635,-0.000362881058862397,0.963797556789497,0.963434675730635,-0.000362881058862397,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.2,"threshold_quantile",0.2,36,63,113,0.966118590198341,0.962674921365755,-0.00344366883258673,0.966118590198341,0.962674921365755,-0.00344366883258673,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.3,"threshold_quantile",0.3,41.625,63,113,0.969148138674784,0.969529038403771,0.000380899728986583,0.969148138674784,0.969529038403771,0.000380899728986583,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.4,"threshold_quantile",0.4,46.5,63,113,0.973993965688632,0.975797972690951,0.00180400700231875,0.973993965688632,0.975797972690951,0.00180400700231875,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.5,"threshold_quantile",0.5,50.875,63,113,0.982381621832016,0.984979272670234,0.00259765083821772,0.982381621832016,0.984979272670234,0.00259765083821772,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.6,"threshold_quantile",0.6,55.429,63,113,0.989696476401086,0.990530437932485,0.000833961531398919,0.989696476401086,0.990530437932485,0.000833961531398919,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.7,"threshold_quantile",0.7,60.125,63,113,0.988332608900597,0.989912235393282,0.00157962649268495,0.988332608900597,0.989912235393282,0.00157962649268495,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.8,"threshold_quantile",0.8,65.5,63,113,0.994405907710506,0.991342768907687,-0.0030631388028185,0.994405907710506,0.991342768907687,-0.0030631388028185,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.9,"threshold_quantile",0.9,73.25,63,113,0.997400910093691,0.995851677409248,-0.00154923268444329,0.997400910093691,0.995851677409248,-0.00154923268444329,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.95,"threshold_quantile",0.95,79.75,63,113,1.00242680650944,0.996946409679136,-0.00548039683029977,1.00242680650944,0.996946409679136,-0.00548039683029977,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.98,"threshold_quantile",0.98,88.5,63,113,0.994019653577354,0.988490541966125,-0.00552911161122938,0.994019653577354,0.988490541966125,-0.00552911161122938,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.99,"threshold_quantile",0.99,94.75,63,113,0.973120163662793,0.968213460473185,-0.00490670318960873,0.973120163662793,0.968213460473185,-0.00490670318960873,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.995,"threshold_quantile",0.995,100.52,63,113,0.979425444360648,0.975419365881622,-0.00400607847902623,0.979425444360648,0.975419365881622,-0.00400607847902623,NA,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0,"score_quantile",0,NA,63,113,NA,NA,NA,Inf,NA,NA,Inf,NA,NA,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.1,"score_quantile",0.1,NA,63,113,NA,NA,NA,0.993122391585134,0.99298473071926,-0.000137660865874745,0.993122391585134,0.99298473071926,-0.000137660865874745,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.2,"score_quantile",0.2,NA,63,113,NA,NA,NA,0.996400720930005,0.996171108727904,-0.000229612202100493,0.996400720930005,0.996171108727904,-0.000229612202100493,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.3,"score_quantile",0.3,NA,63,113,NA,NA,NA,0.997958832835447,0.997966430667722,7.59783227488597e-06,0.997958832835447,0.997966430667722,7.59783227488597e-06,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.4,"score_quantile",0.4,NA,63,113,NA,NA,NA,0.998593257709981,0.998735028716909,0.000141771006927915,0.998593257709981,0.998735028716909,0.000141771006927915,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.5,"score_quantile",0.5,NA,63,113,NA,NA,NA,0.998671815701144,0.998879608369295,0.000207792668150519,0.998671815701144,0.998879608369295,0.000207792668150519,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.6,"score_quantile",0.6,NA,63,113,NA,NA,NA,0.999334504071486,0.999455957258338,0.00012145318685286,0.999334504071486,0.999455957258338,0.00012145318685286,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.7,"score_quantile",0.7,NA,63,113,NA,NA,NA,0.999804616066266,0.999460023161136,-0.000344592905130447,0.999804616066266,0.999460023161136,-0.000344592905130447,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.8,"score_quantile",0.8,NA,63,113,NA,NA,NA,1.00046704036227,0.999733596818615,-0.000733443543650014,1.00046704036227,0.999733596818615,-0.000733443543650014,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.9,"score_quantile",0.9,NA,63,113,NA,NA,NA,1.00037263136471,0.998634693140349,-0.0017379382243613,1.00037263136471,0.998634693140349,-0.0017379382243613,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.95,"score_quantile",0.95,NA,63,113,NA,NA,NA,0.999306085064886,0.996718780610132,-0.00258730445475408,0.999306085064886,0.996718780610132,-0.00258730445475408,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.98,"score_quantile",0.98,NA,63,113,NA,NA,NA,0.994254095468733,0.987919406762523,-0.00633468870621046,0.994254095468733,0.987919406762523,-0.00633468870621046,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.99,"score_quantile",0.99,NA,63,113,NA,NA,NA,0.983884900170614,0.976004614728247,-0.00788028544236752,0.983884900170614,0.976004614728247,-0.00788028544236752,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.995,"score_quantile",0.995,NA,63,113,NA,NA,NA,0.95966153702056,0.951466987643208,-0.00819454937735165,0.95966153702056,0.951466987643208,-0.00819454937735165,"skew-t",8,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0,"threshold_quantile",0,2,64,114,7.03011260780083,9.74231894994415,2.71220634214333,7.03011260780083,9.74231894994415,2.71220634214333,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.1,"threshold_quantile",0.1,28.875,64,114,1.64672322304006,1.71415689140007,0.0674336683600127,1.64672322304006,1.71415689140007,0.0674336683600127,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.2,"threshold_quantile",0.2,36,64,114,1.33001311301376,1.36198000892875,0.0319668959149941,1.33001311301376,1.36198000892875,0.0319668959149941,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.3,"threshold_quantile",0.3,41.625,64,114,1.16358702611996,1.17434077479763,0.0107537486776683,1.16358702611996,1.17434077479763,0.0107537486776683,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.4,"threshold_quantile",0.4,46.5,64,114,1.06137511323663,1.06372603387863,0.00235092064200138,1.06137511323663,1.06372603387863,0.00235092064200138,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.5,"threshold_quantile",0.5,50.875,64,114,1.00737444544979,1.00899673600714,0.00162229055735597,1.00737444544979,1.00899673600714,0.00162229055735597,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.6,"threshold_quantile",0.6,55.429,64,114,0.997049206503226,0.997714500782134,0.00066529427890738,0.997049206503226,0.997714500782134,0.00066529427890738,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.7,"threshold_quantile",0.7,60.125,64,114,0.989916141803585,0.991453631677211,0.00153748987362601,0.989916141803585,0.991453631677211,0.00153748987362601,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.8,"threshold_quantile",0.8,65.5,64,114,0.992394021960944,0.99099329249623,-0.0014007294647137,0.992394021960944,0.99099329249623,-0.0014007294647137,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.9,"threshold_quantile",0.9,73.25,64,114,0.998618469818173,0.993201334208975,-0.0054171356091971,0.998618469818173,0.993201334208975,-0.0054171356091971,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.95,"threshold_quantile",0.95,79.75,64,114,0.997286460705408,0.989711302538062,-0.00757515816734666,0.997286460705408,0.989711302538062,-0.00757515816734666,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.98,"threshold_quantile",0.98,88.5,64,114,0.981818442879294,0.979696745949406,-0.0021216969298874,0.981818442879294,0.979696745949406,-0.0021216969298874,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.99,"threshold_quantile",0.99,94.75,64,114,0.960813352715024,0.964842672086145,0.0040293193711215,0.960813352715024,0.964842672086145,0.0040293193711215,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.995,"threshold_quantile",0.995,100.52,64,114,0.974330684510614,0.970648621617737,-0.00368206289287687,0.974330684510614,0.970648621617737,-0.00368206289287687,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0,"score_quantile",0,NA,64,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.1,"score_quantile",0.1,NA,64,114,NA,NA,NA,1.0213299627042,1.02418696866164,0.00285700595743998,1.0213299627042,1.02418696866164,0.00285700595743998,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.2,"score_quantile",0.2,NA,64,114,NA,NA,NA,1.01240056246225,1.01414258480019,0.00174202233793808,1.01240056246225,1.01414258480019,0.00174202233793808,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.3,"score_quantile",0.3,NA,64,114,NA,NA,NA,1.01229362610472,1.0140021912971,0.00170856519237361,1.01229362610472,1.0140021912971,0.00170856519237361,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.4,"score_quantile",0.4,NA,64,114,NA,NA,NA,1.01005507300252,1.01160775836225,0.00155268535973363,1.01005507300252,1.01160775836225,0.00155268535973363,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.5,"score_quantile",0.5,NA,64,114,NA,NA,NA,1.00731260091979,1.00845117922147,0.00113857830167574,1.00731260091979,1.00845117922147,0.00113857830167574,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.6,"score_quantile",0.6,NA,64,114,NA,NA,NA,1.00472610157044,1.00550738621557,0.00078128464513405,1.00472610157044,1.00550738621557,0.00078128464513405,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.7,"score_quantile",0.7,NA,64,114,NA,NA,NA,1.00265404263753,1.00282141142853,0.000167368790997324,1.00265404263753,1.00282141142853,0.000167368790997324,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.8,"score_quantile",0.8,NA,64,114,NA,NA,NA,1.00117237394418,1.00122554148511,5.31675409281007e-05,1.00117237394418,1.00122554148511,5.31675409281007e-05,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.9,"score_quantile",0.9,NA,64,114,NA,NA,NA,0.999651054030101,0.999392911217319,-0.00025814281278258,0.999651054030101,0.999392911217319,-0.00025814281278258,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.95,"score_quantile",0.95,NA,64,114,NA,NA,NA,0.997822040288849,0.996669093136595,-0.00115294715225378,0.997822040288849,0.996669093136595,-0.00115294715225378,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.98,"score_quantile",0.98,NA,64,114,NA,NA,NA,0.990388023176829,0.988099557930309,-0.00228846524651993,0.990388023176829,0.988099557930309,-0.00228846524651993,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.99,"score_quantile",0.99,NA,64,114,NA,NA,NA,0.976908388499789,0.973552412160801,-0.00335597633898765,0.976908388499789,0.973552412160801,-0.00335597633898765,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.995,"score_quantile",0.995,NA,64,114,NA,NA,NA,0.949367637195623,0.942789565373732,-0.0065780718218913,0.949367637195623,0.942789565373732,-0.0065780718218913,"skew-t",8,50,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0,"threshold_quantile",0,2,65,115,3.11051043570681,2.83006805358031,-0.280442382126503,3.11051043570681,2.83006805358031,-0.280442382126503,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.1,"threshold_quantile",0.1,28.875,65,115,1.9001516447844,2.05165028949333,0.151498644708926,1.9001516447844,2.05165028949333,0.151498644708926,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.2,"threshold_quantile",0.2,36,65,115,1.81915835351749,1.95670644261832,0.137548089100829,1.81915835351749,1.95670644261832,0.137548089100829,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.3,"threshold_quantile",0.3,41.625,65,115,1.783310776816,1.89209186474602,0.108781087930021,1.783310776816,1.89209186474602,0.108781087930021,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.4,"threshold_quantile",0.4,46.5,65,115,1.73297618837649,1.81612558707819,0.0831493987016987,1.73297618837649,1.81612558707819,0.0831493987016987,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.5,"threshold_quantile",0.5,50.875,65,115,1.62964920835013,1.68498077513786,0.0553315667877252,1.62964920835013,1.68498077513786,0.0553315667877252,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.6,"threshold_quantile",0.6,55.429,65,115,1.52295621425777,1.55050638032073,0.0275501660629616,1.52295621425777,1.55050638032073,0.0275501660629616,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.7,"threshold_quantile",0.7,60.125,65,115,1.39592923345146,1.40370319131238,0.00777395786091573,1.39592923345146,1.40370319131238,0.00777395786091573,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.8,"threshold_quantile",0.8,65.5,65,115,1.22717134136802,1.22793644649085,0.000765105122830567,1.22717134136802,1.22793644649085,0.000765105122830567,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.9,"threshold_quantile",0.9,73.25,65,115,1.08062328940305,1.08619633238027,0.00557304297722161,1.08062328940305,1.08619633238027,0.00557304297722161,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.95,"threshold_quantile",0.95,79.75,65,115,1.00639481053258,1.01193894131073,0.00554413077814586,1.00639481053258,1.01193894131073,0.00554413077814586,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.98,"threshold_quantile",0.98,88.5,65,115,0.980935612366239,0.98594922416296,0.005013611796721,0.980935612366239,0.98594922416296,0.005013611796721,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.99,"threshold_quantile",0.99,94.75,65,115,0.957230608489001,0.953981259557619,-0.00324934893138218,0.957230608489001,0.953981259557619,-0.00324934893138218,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.995,"threshold_quantile",0.995,100.52,65,115,0.959832806781298,0.961106761666724,0.00127395488542614,0.959832806781298,0.961106761666724,0.00127395488542614,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0,"score_quantile",0,NA,65,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.1,"score_quantile",0.1,NA,65,115,NA,NA,NA,1.14466688878107,1.15967737344628,0.0150104846652066,1.14466688878107,1.15967737344628,0.0150104846652066,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.2,"score_quantile",0.2,NA,65,115,NA,NA,NA,1.11581115771006,1.13000211618603,0.0141909584759681,1.11581115771006,1.13000211618603,0.0141909584759681,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.3,"score_quantile",0.3,NA,65,115,NA,NA,NA,1.10112705727672,1.10702147831463,0.00589442103791793,1.10112705727672,1.10702147831463,0.00589442103791793,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.4,"score_quantile",0.4,NA,65,115,NA,NA,NA,1.08635747603608,1.08665819516232,0.000300719126237192,1.08635747603608,1.08665819516232,0.000300719126237192,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.5,"score_quantile",0.5,NA,65,115,NA,NA,NA,1.07119293910506,1.06932191470891,-0.00187102439615749,1.07119293910506,1.06932191470891,-0.00187102439615749,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.6,"score_quantile",0.6,NA,65,115,NA,NA,NA,1.05592328034247,1.05469757932378,-0.00122570101868336,1.05592328034247,1.05469757932378,-0.00122570101868336,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.7,"score_quantile",0.7,NA,65,115,NA,NA,NA,1.04280652306982,1.04352176721446,0.000715244144646743,1.04280652306982,1.04352176721446,0.000715244144646743,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.8,"score_quantile",0.8,NA,65,115,NA,NA,NA,1.03159364744468,1.03400003104005,0.00240638359536671,1.03159364744468,1.03400003104005,0.00240638359536671,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.9,"score_quantile",0.9,NA,65,115,NA,NA,NA,1.02280861887133,1.02509300603421,0.0022843871628826,1.02280861887133,1.02509300603421,0.0022843871628826,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.95,"score_quantile",0.95,NA,65,115,NA,NA,NA,1.01561391440088,1.01796975542649,0.00235584102560704,1.01561391440088,1.01796975542649,0.00235584102560704,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.98,"score_quantile",0.98,NA,65,115,NA,NA,NA,1.00385394687243,1.00696870567162,0.00311475879918821,1.00385394687243,1.00696870567162,0.00311475879918821,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.99,"score_quantile",0.99,NA,65,115,NA,NA,NA,0.989743275972474,0.994996824589871,0.00525354861739691,0.989743275972474,0.994996824589871,0.00525354861739691,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"quantile",0.995,"score_quantile",0.995,NA,65,115,NA,NA,NA,0.95882048668618,0.966209696531543,0.00738920984536273,0.95882048668618,0.966209696531543,0.00738920984536273,"t",8,75,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0,"threshold_quantile",0,2,66,116,0.854940492956764,0.945366103784614,0.0904256108278501,0.854940492956764,0.945366103784614,0.0904256108278501,NA,NA,NA,"skew-t",9,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.1,"threshold_quantile",0.1,28.875,66,116,0.96351887138569,0.963103765872451,-0.0004151055132392,0.96351887138569,0.963103765872451,-0.0004151055132392,NA,NA,NA,"skew-t",9,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.2,"threshold_quantile",0.2,36,66,116,0.963011440025854,0.963435798746528,0.000424358720674256,0.963011440025854,0.963435798746528,0.000424358720674256,NA,NA,NA,"skew-t",9,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.3,"threshold_quantile",0.3,41.625,66,116,0.966965067711769,0.968685500599458,0.00172043288768864,0.966965067711769,0.968685500599458,0.00172043288768864,NA,NA,NA,"skew-t",9,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
"brier",0.4,"threshold_quantile",0.4,46.5,66,116,0.974529102399963,0.974029012122779,-0.000500090277184451,0.974529102399963,0.974029012122779,-0.000500090277184451,NA,NA,NA,"skew-t",9,0,"yes","yes",TRUE,FALSE,FALSE,"ar2"
