"setting","metric","quantile","score_mean","score_se","rel_to_gaussian","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
24,"brier",0.92,0.0471035456641575,0.00200717275759756,1.22906281976471,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.92,4.53598377735066,0.0248662716910899,1.05808369889983,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.93,0.0410819842499777,0.00161669285712945,1.19300062720274,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.93,4.09308088167785,0.021895901080053,1.05485625566989,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.94,0.0358145993723731,0.00175168737437362,1.15960328070677,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.94,3.62719110348805,0.0179737561277258,1.05059698141759,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.95,0.0304925620018005,0.00125825479833297,1.12809521205619,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.95,3.13649211100788,0.0157809916959062,1.04503754365091,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.96,0.0245856242291754,0.000359192974695124,1.0959109192974,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.96,2.61897239556322,0.014224743966103,1.0389369885759,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.97,0.0191336328360882,0.000645157063811748,1.05215167150473,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.97,2.06616886190823,0.0114339705274833,1.03072979724627,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.98,0.0130302798709963,0.000419402871746465,1.00914984151621,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.98,1.47211909415467,0.0112799484238322,1.0198198741128,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.99,0.00701645898397272,0.000585547842854107,0.965984622457456,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.99,0.822584331403931,0.0106778812573345,1.00298191513426,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.995,0.00390509150357159,0.0001215770182836,0.968959969508154,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.995,0.458612834065987,0.0125310619002956,0.978191876108536,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.9,0.0488260428699993,0.000446959659196583,1.08394208404595,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.9,5.15145380333368,0.0192403530466279,1.02184834909834,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.91,0.0446980100691965,0.000991349964170222,1.07030700086395,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.91,4.76850040874116,0.018670341484877,1.02033015137828,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.92,0.0404986298696183,0.00104336697722854,1.05672215376423,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.92,4.36817993555354,0.0162333730496615,1.01894103033368,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.93,0.0357691847811878,0.00101236186545886,1.03871954233834,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.93,3.95012518349924,0.0130555442746678,1.01801415142945,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.94,0.0316892397286797,0.00146055248686921,1.02603259554612,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.94,3.51159414172636,0.0108722150028833,1.01711492446969,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.95,0.0274846196094557,0.0011594547549087,1.01681412617221,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.95,3.04651347497289,0.00757402697969667,1.01505785632664,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.96,0.0226316833407426,0.00047613863456605,1.00881347018101,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.96,2.55147504080034,0.00201732797253107,1.01216102919085,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.97,0.0183806935330492,0.000767723353837709,1.01074780674885,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.97,2.0234912327857,0.0055897327404375,1.00943961868274,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.98,0.012777681627952,0.000611916269945865,0.989586986423373,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.98,1.45149492834823,0.010462293646925,1.00553235195517,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.99,0.00702219595205608,0.000682034451680988,0.966774454331442,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.99,0.814880375486568,0.0134835218227977,0.99358843635632,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.995,0.00389910182115599,0.000191286714045879,0.967473765539445,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.995,0.45320201323323,0.0151737785425532,0.966650940948139,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.9,0.0593637613031736,0.00111704184664284,1.3178802819449,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.9,5.58108056275643,0.178202367351219,1.10706961121284,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.91,0.053680108671302,0.00169222679750017,1.28538599434489,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.91,5.14197848350744,0.146258194164582,1.10024436085684,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.92,0.0476478398096534,0.00181098605954917,1.24326497138221,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.92,4.6868620220311,0.115483508561178,1.09327822759549,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.93,0.0414463182843809,0.00149789454177859,1.20358070845951,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.93,4.21403128667879,0.086833250177873,1.08602722321959,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.94,0.0360880700184994,0.00172935930081995,1.16845769940703,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.94,3.72339770220855,0.0632135310414108,1.07846272086291,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.95,0.0306203558307232,0.00128270665509596,1.13282304065025,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.95,3.20867724858761,0.0414395184791163,1.06908867344641,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.96,0.0246057860755579,0.000381744695212842,1.09680963911016,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.96,2.66569033080342,0.017603691498002,1.05746982650622,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.97,0.0191722554328084,0.000660181767725466,1.05427551437583,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.97,2.09111605320654,0.000865716704935515,1.04317496274209,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.98,0.0130755690767449,0.000398669525190356,1.01265733293282,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.98,1.48380601672786,0.00886373008834418,1.02791606412534,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.99,0.00708708199288936,0.00059343105015368,0.975707581112382,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.99,0.82484619670396,0.0153912303142493,1.00573982080276,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.995,0.00396395854717558,0.000110479334038965,0.983566492485501,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.995,0.460877875163068,0.0148707966473566,0.983023064064123,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.9,0.0447602859957657,0.00130087204894567,0.993681953991692,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.9,5.03821145707628,0.0156847035336662,0.999385465999931,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.91,0.0415041307230098,0.00178927459897883,0.993828620308614,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.91,4.67020812915207,0.0160280720420212,0.999298261283732,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.92,0.0381139109366531,0.00197980173601959,0.99449818877879,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.92,4.28368150825474,0.01571606965642,0.999230552321398,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.93,0.0342880773784612,0.00208443137696086,0.995708911458008,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.93,3.87668434536099,0.0162337248069104,0.999087203789943,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.94,0.03077903225046,0.00243559636482193,0.99656194401395,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.94,3.44839576175528,0.0166168609363695,0.998809843393528,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.95,0.026947769145049,0.00211766488898501,0.996952940403316,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.95,2.99652366239897,0.0179491135475098,0.998401914245206,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.96,0.0224100033398264,0.0011343806374842,0.998932023554755,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.96,2.51477086913081,0.0195050654162467,0.997600615477775,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.97,0.0181716596889926,0.00110449783186162,0.999253109933597,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.97,1.99846266947807,0.024041173242822,0.996953859914891,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.98,0.0128526483505336,0.000705911949766721,0.995392898265723,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.98,1.43717236489094,0.0288201845785502,0.995610304941463,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.99,0.00716018881840831,0.000584729947023793,0.98577249696371,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.99,0.813252107580975,0.0333132134344856,0.991603079718763,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.995,0.00399709635304347,5.73141941704147e-05,0.991788888128201,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.995,0.461600291698971,0.0325484643193537,0.984563932382877,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"brier",0.9,0.0489693255820324,0.000115156116332636,1.08712297179273,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"quantile",0.9,5.16170945103112,0.0129004872211294,1.02388267126615,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"brier",0.91,0.044803607079027,0.00069046560699234,1.07283555233005,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"quantile",0.91,4.77742272225522,0.0108804651147221,1.02223928521871,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"brier",0.92,0.040490727938953,0.000920539531851183,1.05651597036448,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"quantile",0.92,4.3760063487445,0.00821092538485191,1.02076665419494,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"brier",0.93,0.0356925396444381,0.000916885760967268,1.03649380524497,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"quantile",0.93,3.95561277644434,0.00410007339607232,1.01942839705861,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"brier",0.94,0.0315809872969293,0.00137987076112872,1.02252760380526,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"quantile",0.94,3.51689319798192,0.00273226012231897,1.01864976847091,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"brier",0.95,0.0274347428809843,0.00104505782305311,1.01496889917625,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"quantile",0.95,3.05188373636553,0.000246259778216684,1.01684715614819,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"brier",0.96,0.0226130230580355,0.000331031886909415,1.00798168297947,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"quantile",0.96,2.55722014972183,0.00454419149567853,1.0144400933658,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"brier",0.97,0.0183643308630599,0.000680834498968837,1.00984802933977,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"quantile",0.97,2.02833809998258,0.0102949021956407,1.01185752872641,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"brier",0.98,0.0128018875940807,0.000624256002849561,0.99146165428349,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"quantile",0.98,1.45377823836042,0.0136822400714401,1.00711412950187,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"brier",0.99,0.00699385528988729,0.000709009771841108,0.96287267938943,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"quantile",0.99,0.814621495066993,0.0151339103254873,0.993272781937553,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"brier",0.995,0.00387928005471088,0.00015183469337054,0.962555443345793,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
28,"quantile",0.995,0.450712360049553,0.0146502103362812,0.961340669761418,"skew-t",2,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"brier",0.9,0.0447098689917299,0.00131239184911093,0.992562692441633,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"quantile",0.9,5.03799166660694,0.0153001823946028,0.999341868107605,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"brier",0.91,0.0414756406289811,0.00179274734566024,0.993146416625563,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"quantile",0.91,4.66989536968303,0.0156316344277361,0.999231339214102,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"brier",0.92,0.0381014619083187,0.00199818122481446,0.994173358924641,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"quantile",0.92,4.28332232505546,0.0154291134464066,0.999146767654887,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"brier",0.93,0.0343003471720683,0.00208452022866577,0.996065220232671,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"quantile",0.93,3.87655861132023,0.0160927880066031,0.999054799998451,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"brier",0.94,0.0307863608074441,0.0024650407274241,0.99679922766002,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"quantile",0.94,3.44838972577535,0.0167184181027979,0.998808095103427,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"brier",0.95,0.0269526723028818,0.00213135829104548,0.997134336406536,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"quantile",0.95,2.99641713578607,0.0181991093428673,0.998366420991615,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"brier",0.96,0.0223940608820536,0.00113021511727907,0.998221384142437,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"quantile",0.96,2.51445655710741,0.0192964523970887,0.997475929021509,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"brier",0.97,0.01816008328368,0.00112724878505537,0.99861652751854,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"quantile",0.97,1.99827043046718,0.0239553494719499,0.996857959487595,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"brier",0.98,0.0128491116320146,0.00071502820782523,0.995118991721256,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"quantile",0.98,1.43689043730879,0.0293376416160582,0.995414997814149,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"brier",0.99,0.00716031130704598,0.000588508833094159,0.985789360475731,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"quantile",0.99,0.813080709663847,0.0338751644343391,0.991394093229952,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"brier",0.995,0.00399563119090959,4.64082184998198e-05,0.991425341344402,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
29,"quantile",0.995,0.46145887970273,0.0326336675796877,0.984262309629147,"skew-t",3,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"brier",0.9,0.0491090124222647,8.35808910485888e-05,1.09022403089593,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"quantile",0.9,5.16324784817408,0.013891666514092,1.02418782950707,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"brier",0.91,0.044899160183846,0.000676205505176341,1.07512359953581,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"quantile",0.91,4.7787683550772,0.0112383834123269,1.02252721425788,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"brier",0.92,0.0405824708006894,0.000868977170615227,1.05890979738428,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"quantile",0.92,4.3768919986759,0.00804853048970244,1.02097324482694,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"brier",0.93,0.0357715924509756,0.000886997405547582,1.0387894598854,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"quantile",0.93,3.95606653618676,0.00446669352280105,1.01954533862822,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"brier",0.94,0.031639427210281,0.00132929762121712,1.02441976835364,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"quantile",0.94,3.51680801291542,0.00317413399924549,1.01862509506078,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"brier",0.95,0.0274789666135841,0.000998780757119962,1.01660498934808,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"quantile",0.95,3.0512528251173,0.000680499982006921,1.01663694489378,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"brier",0.96,0.0226358394810802,0.000295292634368552,1.00899873127244,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"quantile",0.96,2.55668883494697,0.00402313729264203,1.01422932269365,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"brier",0.97,0.0183859486696824,0.000646529148135382,1.01103678484517,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"quantile",0.97,2.02813423484399,0.00937711427628174,1.01175582848456,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"brier",0.98,0.0127922551637284,0.000610620224993686,0.990715656065516,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"quantile",0.98,1.45377945040068,0.0130221948269776,1.00711496915048,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"brier",0.99,0.00699621923785751,0.000691620001381727,0.963198133780704,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"quantile",0.99,0.814732319723524,0.0149538971924426,0.993407911093322,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"brier",0.995,0.00388260671660157,0.000144148632080443,0.963380879113745,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
30,"quantile",0.995,0.450951900593321,0.0150627898769785,0.961851594437981,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
